"PREPRINT_DOI","ARTICLE_DOI","AUTHOR_AGE"
"10.1101/047894","10.1534/genetics.116.193169",20
"10.1101/049130","10.1126/science.aaf6919",20
"10.1101/049841","10.1186/s13062-016-0156-z",20
"10.1101/050054","10.1534/genetics.116.188250",20
"10.1101/050443","10.1016/j.humimm.2016.05.016",20
"10.1101/050831","10.1098/rstb.2016.0189",20
"10.1101/051904","10.1016/j.meegid.2017.04.008",20
"10.1101/052969","10.1088/1478-3975/13/5/053001",20
"10.1101/053140","10.1111/evo.13073",20
"10.1101/053298","10.3389/fphys.2016.00396",20
"10.1101/054544","10.1093/sysbio/syx045",20
"10.1101/054734","10.1016/j.pbiomolbio.2016.07.006",20
"10.1101/056150","10.1002/env.2438",20
"10.1101/056663","10.1111/evo.13147",20
"10.1101/057984","10.1534/genetics.116.191379",20
"10.1101/058008","10.1534/genetics.116.191379",20
"10.1101/058149","10.1093/sysbio/syx045",20
"10.1101/058420","10.1093/biolinnean/blw004",20
"10.1101/059741","10.1016/j.bpj.2017.03.011",20
"10.1101/060152","10.3389/fnmol.2016.00087",20
"10.1101/061226","10.1016/j.gde.2016.08.004",20
"10.1101/062562","10.1098/rstb.2015.0500",20
"10.1101/062760","10.1534/genetics.116.193169",20
"10.1101/063792","10.1371/journal.pntd.0004736",20
"10.1101/065052","10.1038/nmeth.4152",20
"10.1101/067397","10.1088/1751-8113/49/50/504003",20
"10.1101/068353","10.1016/j.neuropsychologia.2017.01.034",20
"10.1101/068932","10.1093/gbe/evx159",20
"10.1101/069492","10.1099/mgen.0.000095",20
"10.1101/069773","10.1073/pnas.1612034113",20
"10.1101/071431","10.1534/genetics.116.196956",20
"10.1101/072926","10.1016/j.gde.2016.08.005",20
"10.1101/073023","10.1101/gr.212647.116",20
"10.1101/073809","10.1093/nar/gkx194",20
"10.1101/074286","10.1016/j.neuropsychologia.2017.02.004",20
"10.1101/075796","10.1134/s1607672917030073",20
"10.1101/078618","10.1534/genetics.116.196956",20
"10.1101/078667","10.1371/journal.pgen.1006681",20
"10.1101/078832","10.3389/fpls.2017.01067",20
"10.1101/079798","10.1016/j.tics.2017.03.005",20
"10.1101/080887","10.1534/genetics.116.196519",20
"10.1101/089086","10.1371/journal.pcbi.1005294",20
"10.1101/091967","10.1002/ecs2.1960",20
"10.1101/092122","10.1128/genomea.01721-16",20
"10.1101/093211","10.1038/nrg.2016.127",20
"10.1101/093229","10.1016/j.tpb.2017.04.001",20
"10.1101/093799","10.1016/j.pnpbp.2017.01.009",20
"10.1101/094276","10.1016/j.ekir.2017.01.009",20
"10.1101/094623","10.1016/j.jsb.2017.02.002",20
"10.1101/094755","10.1158/0008-5472.can-16-3403",20
"10.1101/098624","10.1111/faf.12206",20
"10.1101/103341","10.1111/ecog.03040",20
"10.1101/109223","10.1371/journal.pntd.0005977",20
"10.1101/112797","10.1016/j.ympev.2017.08.011",20
"10.1101/113373","10.3389/fnhum.2017.00475",20
"10.1101/114348","10.1371/journal.pgen.1006787",20
"10.1101/114413","10.1371/journal.pmed.1002363",20
"10.1101/114611","10.1002/cam4.1223",20
"10.1101/115675","10.1152/jn.00014.2017",20
"10.1101/118026","10.1128/jcm.00169-17",20
"10.1101/123828","10.1016/j.pbb.2017.10.009",20
"10.1101/128645","10.1002/hbm.23868",20
"10.1101/134692","10.1016/j.jaut.2017.06.006",20
"10.1101/137356","10.1128/mbio.00922-17",20
"10.1101/137554","10.1016/j.placenta.2017.05.003",20
"10.1101/138651","10.1016/j.orggeochem.2017.07.003",20
"10.1101/138768","10.1073/pnas.1710603114",20
"10.1101/139733","10.1371/journal.pgen.1007101",20
"10.1101/141317","10.1002/ece3.3572",20
"10.1101/144527","10.1111/jav.01258",20
"10.1101/155895","10.1021/acs.analchem.7b02854",20
"10.1101/155978","10.1016/j.cell.2017.07.041",20
"10.1101/156695","10.1016/j.compbiolchem.2017.11.001",20
"10.1101/156778","10.1073/pnas.1717327114",20
"10.1101/164491","10.1371/journal.pntd.0005977",20
"10.1101/167825","10.1016/j.jtbi.2017.08.012",20
"10.1101/184994","10.1186/s13072-017-0162-0",20
"10.1101/194159","10.1093/nar/gkx1161",20
"10.1101/008821","10.1016/j.celrep.2015.12.005",20
"10.1101/015180","10.1371/journal.pone.0153513",20
"10.1101/018762","10.1038/ncomms13200",20
"10.1101/020818","10.1371/journal.pone.0156664",20
"10.1101/028886","10.1038/532432a",20
"10.1101/035014","10.1134/s1063776116060133",20
"10.1101/036269","10.1038/s41598-017-05484-w",20
"10.1101/036285","10.7717/peerj.2080",20
"10.1101/039354","10.1371/journal.pbio.1002501",20
"10.1101/041780","10.7554/elife.14052",20
"10.1101/043000","10.1016/j.cub.2016.10.027",20
"10.1101/044214","10.1371/journal.pone.0167984",20
"10.1101/045054","10.1038/srep29116",20
"10.1101/048470","10.12688/f1000research.8010.1",20
"10.1101/050526","10.1371/journal.pone.0159898",20
"10.1101/054221","10.1371/journal.pone.0161370",20
"10.1101/055566","10.1016/j.neuron.2016.07.031",20
"10.1101/059568","10.1038/srep30850",20
"10.1101/062091","10.12688/f1000research.9271.1",20
"10.1101/076216","10.1371/journal.pone.0162544",20
"10.1101/097188","10.7554/elife.24052",20
"10.1101/103432","10.1038/s41598-017-18119-x",20
"10.1101/104281","10.1021/acs.jced.7b00174",20
"10.1101/124354","10.7554/elife.33590",20
"10.1101/128975","10.1038/s41598-017-16014-z",20
"10.1101/136804","10.1038/s41598-017-15039-8",20
"10.1101/138891","10.7554/elife.33590",20
"10.1101/146324","10.1098/rsos.170351",20
"10.1101/149237","10.1038/s41598-017-15039-8",20
"10.1101/153098","10.7554/elife.27041",20
"10.1101/159822","10.7554/elife.27041",20
"10.1101/023051","10.1111/mec.13705",19
"10.1101/130708","10.1111/ele.12858",19
"10.1101/143222","10.1016/j.neuron.2017.05.016",19
"10.1101/050062","10.7717/peerj.2501",19
"10.1101/093161","10.1093/bioinformatics/btw791",19
"10.1101/003780","10.1007/s00285-014-0824-5",19
"10.1101/059790","10.1371/journal.pbio.2000234",19
"10.1101/016329","10.7554/elife.10778",19
"10.1101/009423","10.1088/1478-3975/12/2/025002",19
"10.1101/076430","10.1371/journal.pone.0169432",19
"10.1101/055459","10.1016/j.ijid.2016.08.023",19
"10.1101/025411","10.1371/journal.pone.0141920",19
"10.1101/053298","10.3389/fphys.2016.00398",19
"10.1101/114785","10.12688/f1000research.11175.1",19
"10.1101/053256","10.1101/gr.209247.116",19
"10.1101/045591","10.1016/j.biochi.2016.06.012",19
"10.1101/047472","10.1242/bio.019018",19
"10.1101/009746","10.1098/rsif.2014.1067",19
"10.1101/005587","10.1186/s12859-015-0466-7",19
"10.1101/014613","10.1093/molbev/msv216",19
"10.1101/014688","10.1126/science.aab1371",19
"10.1101/025379","10.1186/s12864-015-2252-3",19
"10.1101/054973","10.1038/tp.2016.207",19
"10.1101/007567","10.1093/bioinformatics/btu590",19
"10.1101/041459","10.1523/jneurosci.0840-16.2016",19
"10.1101/017285","10.1186/s12870-017-1068-5",19
"10.1101/017525","10.1111/nrm.12076",19
"10.1101/106658","10.1074/jbc.m117.780791",19
"10.1101/015032","10.1038/srep13865",19
"10.1101/027391","10.1098/rspb.2015.2292",19
"10.1101/133041","10.1128/msystems.00039-17",19
"10.1101/108928","10.1016/j.tpb.2017.08.001",19
"10.1101/035899","10.1371/journal.pone.0147209",19
"10.1101/166470","10.1242/jeb.167106",19
"10.1101/021832","10.1101/gr.195248.115",19
"10.1101/089623","10.1371/journal.pgen.1006549",19
"10.1101/006825","10.1038/ng.3196",19
"10.1101/055475","10.1017/s0950268817000358",19
"10.1101/014936","10.1534/g3.115.019554",19
"10.1101/023713","10.1534/g3.115.023358",19
"10.1101/079848","10.1016/j.biopsycho.2017.02.004",19
"10.1101/082446","10.1016/j.sbi.2016.10.002",19
"10.1101/024216","10.1534/genetics.115.181610",19
"10.1101/079269","10.1152/jn.00123.2017",19
"10.1101/041525","10.1038/s41598-016-0005-4",19
"10.1101/022368","10.1073/pnas.1511912112",19
"10.1101/019117","10.1038/sdata.2015.23",19
"10.1101/036665","10.1016/j.steroids.2016.06.005",19
"10.1101/129288","10.1016/j.biopsych.2017.04.020",19
"10.1101/088609","10.1098/rsos.161085",19
"10.1101/017426","10.1016/j.molliq.2015.08.054",19
"10.1101/133702","10.1104/pp.17.00622",19
"10.1101/022566","10.1371/journal.pcbi.1004440",19
"10.1101/089565","10.1016/j.neuroimage.2017.04.002",19
"10.1101/177816","10.1073/pnas.1714624114",19
"10.1101/024778","10.1128/mbio.00550-16",19
"10.1101/140400","10.1371/journal.pone.0186119",19
"10.1101/021279","10.1073/pnas.1512110112",19
"10.1101/105825","10.1016/j.funbio.2017.03.001",19
"10.1101/128611","10.1007/s10827-017-0661-9",19
"10.1101/091207","10.1007/s10827-017-0646-8",19
"10.1101/014571","10.1002/gepi.21893",19
"10.1101/009845","10.1186/s13064-014-0028-0",19
"10.1101/119776","10.1242/dev.152553",19
"10.1101/012930","10.1107/s1399004715011426",19
"10.1101/146472","10.1016/j.cortex.2017.09.019",19
"10.1101/008417","10.1371/journal.pcbi.1004075",19
"10.1101/099309","10.1007/s12021-017-9346-9",19
"10.1101/019869","10.1103/physreve.92.012719",19
"10.1101/007161","10.1111/evo.12627",19
"10.1101/011437","10.1534/genetics.114.172742",19
"10.1101/165654","10.3390/ijms18081709",19
"10.1101/117663","10.1186/s12864-017-4286-1",19
"10.1101/002865","10.1038/ng.3176",19
"10.1101/003939","10.1007/s13235-014-0108-0",19
"10.1101/004887","10.1080/17513758.2014.962998",19
"10.1101/005058","10.1007/s00412-014-0487-4",19
"10.1101/005546","10.1186/s12859-015-0630-0",19
"10.1101/005660","10.1016/j.jtbi.2015.03.012",19
"10.1101/006742","10.1101/gr.184184.114",19
"10.1101/008540","10.1016/j.tpb.2015.03.006",19
"10.1101/009423","10.1088/1478-3975/12/2/026003",19
"10.1101/009498","10.1534/genetics.114.172890",19
"10.1101/009878","10.1186/s13059-015-0613-5",19
"10.1101/010371","10.1016/j.tpb.2015.04.006",19
"10.1101/010520","10.1111/2041-210x.12426",19
"10.1101/010769","10.1093/gbe/evv058",19
"10.1101/011866","10.1016/j.tpb.2015.06.001",19
"10.1101/013284","10.1038/hdy.2015.66",19
"10.1101/013342","10.1093/nar/gkv651",19
"10.1101/013490","10.1101/gr.190165.115",19
"10.1101/013722","10.1073/pnas.1418604112",19
"10.1101/013813","10.1038/ismej.2015.98",19
"10.1101/014050","10.1016/j.ajhg.2015.11.002",19
"10.1101/014480","10.1016/j.virol.2015.03.016",19
"10.1101/014688","10.1126/science.aad5409",19
"10.1101/015115","10.1098/rstb.2014.0236",19
"10.1101/015172","10.1098/rspb.2015.1658",19
"10.1101/015875","10.1016/j.mgene.2015.07.004",19
"10.1101/015891","10.1093/femsyr/fow045",19
"10.1101/016543","10.1534/genetics.115.178434",19
"10.1101/017368","10.1111/ddi.12368",19
"10.1101/017459","10.1038/ng.3454",19
"10.1101/017822","10.1534/genetics.115.178913",19
"10.1101/018507","10.1039/c4ib00295d",19
"10.1101/018861","10.1002/ecy.1602",19
"10.1101/019042","10.1093/nar/gkv560",19
"10.1101/019190","10.3389/fncel.2015.00295",19
"10.1101/019448","10.1038/nbt.3349",19
"10.1101/019786","10.1371/journal.pgen.1005266",19
"10.1101/020339","10.3390/v7062750",19
"10.1101/020651","10.1038/ng.3312",19
"10.1101/022178","10.1111/mec.13370",19
"10.1101/022368","10.1073/pnas.1511804112",19
"10.1101/022376","10.1016/j.jsb.2015.10.017",19
"10.1101/022863","10.1111/nph.13848",19
"10.1101/023077","10.1098/rsif.2015.0343",19
"10.1101/024216","10.1534/genetics.115.177220",19
"10.1101/026971","10.1186/s13059-015-0787-x",19
"10.1101/027805","10.2144/000114265",19
"10.1101/028027","10.3389/fnsys.2016.00024",19
"10.1101/028332","10.1093/nar/gkx118",19
"10.1101/031641","10.1126/science.aaf3065",19
"10.1101/031740","10.1371/journal.pgen.1006218",19
"10.1101/033167","10.1534/g3.116.029975",19
"10.1101/033217","10.1038/ng.3742",19
"10.1101/034439","10.1242/dev.138057",19
"10.1101/039156","10.1167/iovs.15-18458",19
"10.1101/040311","10.1086/688675",19
"10.1101/040923","10.1534/g3.116.031229",19
"10.1101/042325","10.3732/ajb.1600146",19
"10.1101/042499","10.3390/s16111912",19
"10.1101/046441","10.1016/j.neuroimage.2017.08.040",19
"10.1101/050575","10.1146/annurev-statistics-060116-053754",19
"10.1101/050930","10.1016/j.cmet.2016.06.021",19
"10.1101/053637","10.1371/journal.pcbi.1005236",19
"10.1101/054338","10.1534/genetics.115.186452",19
"10.1101/054742","10.1126/science.aag0827",19
"10.1101/057083","10.1038/npp.2017.81",19
"10.1101/057364","10.1152/jn.01121.2015",19
"10.1101/059204","10.1534/genetics.112.145243",19
"10.1101/061416","10.1186/s13073-017-0461-x",19
"10.1101/061622","10.1007/s10900-017-0320-0",19
"10.1101/062968","10.1186/s12863-016-0459-1",19
"10.1101/064329","10.1534/g3.117.042911",19
"10.1101/072256","10.1534/genetics.115.185132",19
"10.1101/072736","10.1073/pnas.1706665114",19
"10.1101/073296","10.1186/s12859-016-1428-4",19
"10.1101/076752","10.1088/1361-6463/aa5126",19
"10.1101/086579","10.1186/s12859-017-1479-1",19
"10.1101/090647","10.1105/tpc.17.00060",19
"10.1101/093393","10.1186/s13059-017-1153-y",19
"10.1101/101642","10.1017/s0033291717001593",19
"10.1101/104117","10.1152/jn.00070.2017",19
"10.1101/111039","10.1016/j.ajhg.2017.04.002",19
"10.1101/114678","10.3389/fncel.2017.00280",19
"10.1101/116038","10.1128/mbio.01382-17",19
"10.1101/116277","10.1242/jcs.197210",19
"10.1101/127639","10.1093/infdis/jix369",19
"10.1101/127985","10.1158/0008-5472.can-17-2876",19
"10.1101/140483","10.1073/pnas.1703494114",19
"10.1101/144501","10.1038/nmeth.4467",19
"10.1101/152264","10.1093/annonc/mdx651",19
"10.1101/193003","10.1111/apa.14186",19
"10.1101/001065","10.1371/journal.pone.0129642",19
"10.1101/005405","10.1371/journal.pone.0142632",19
"10.1101/005504","10.1038/nn.4156",19
"10.1101/017137","10.1016/j.neuron.2015.09.040",19
"10.1101/018408","10.7554/elife.08283",19
"10.1101/018549","10.1371/journal.pone.0136148",19
"10.1101/035345","10.1038/srep30120",19
"10.1101/037192","10.1016/j.conb.2016.01.010",19
"10.1101/055590","10.1038/srep42967",19
"10.1101/057786","10.1038/srep32823",19
"10.1101/083626","10.7554/elife.29044",19
"10.1101/095588","10.1523/jneurosci.3607-16.2017",19
"10.1101/116731","10.1242/bio.025817",19
"10.1101/117812","10.1371/journal.pbio.2002780",19
"10.1101/123695","10.1523/jneurosci.0792-17.2017",19
"10.1101/130120","10.7554/elife.28032",19
"10.1101/168716","10.7554/elife.28032",19
"10.1101/142513","10.1523/jneurosci.1436-17.2017",18
"10.1101/013623","10.1186/s12859-015-0590-4",18
"10.1101/027771","10.1038/ng.3529",18
"10.1101/044602","10.1177/0271678x16661201",18
"10.1101/020990","10.1038/srep22311",18
"10.1101/042028","10.1111/nph.14403",18
"10.1101/053546","10.1038/srep36164",18
"10.1101/059022","10.1101/gr.213587.116",18
"10.1101/103770","10.1007/s10803-017-3207-0",18
"10.1101/115097","10.1002/da.22627",18
"10.1101/172478","10.1177/2472630317747198",18
"10.1101/062133","10.1002/ecy.1660",18
"10.1101/081687","10.1038/s41598-017-02908-5",18
"10.1101/071449","10.1038/ismej.2017.107",18
"10.1101/066332","10.1111/mec.14274",18
"10.1101/069195","10.1371/journal.pcbi.1005495",18
"10.1101/123661","10.3897/subtbiol.24.15013",18
"10.1101/013441","10.1111/ele.12443",18
"10.1101/013284","10.1038/hdy.2015.72",18
"10.1101/168906","10.1038/s41588-017-0013-8",18
"10.1101/041178","10.1016/j.ydbio.2017.02.020",18
"10.1101/015222","10.1016/j.humimm.2015.09.016",18
"10.1101/106765","10.1111/mec.14324",18
"10.1101/000455","10.1186/2047-217x-3-3",18
"10.1101/013425","10.1093/bioinformatics/btv311",18
"10.1101/005017","10.1371/journal.pgen.1004434",18
"10.1101/146837","10.7554/elife.29118",18
"10.1101/025734","10.1111/1365-2435.12763",18
"10.1101/010520","10.1111/2041-210x.12409",18
"10.1101/130831","10.7554/elife.27955",18
"10.1101/015230","10.1016/j.humimm.2015.09.011",18
"10.1101/136168","10.1016/j.cell.2017.10.049",18
"10.1101/098368","10.1111/eva.12480",18
"10.1101/066860","10.1186/s12983-017-0196-y",18
"10.1101/145888","10.1007/s10519-017-9881-z",18
"10.1101/055061","10.1534/g3.116.033241",18
"10.1101/048058","10.1073/pnas.1613601113",18
"10.1101/026310","10.1186/1471-2105-16-s19-s6",18
"10.1101/034785","10.1186/s12864-016-2539-z",18
"10.1101/019513","10.1038/ncomms9712",18
"10.1101/003459","10.1073/pnas.1404354111",18
"10.1101/155192","10.1186/s13099-017-0213-x",18
"10.1101/000760","10.1111/cobi.12308",18
"10.1101/084624","10.1016/j.tpb.2017.08.005",18
"10.1101/153536","10.1038/s41598-017-12481-6",18
"10.1101/062166","10.1098/rsbl.2016.0597",18
"10.1101/126326","10.1371/journal.pone.0183002",18
"10.1101/035220","10.1186/s12864-016-3314-x",18
"10.1101/062513","10.1093/hmg/ddx103",18
"10.1101/036046","10.1534/g3.116.028316",18
"10.1101/000158","10.1186/1471-2164-15-398",18
"10.1101/141945","10.18632/oncotarget.21471",18
"10.1101/003640","10.1093/bioinformatics/btu390",18
"10.1101/106484","10.1094/phyto-03-17-0082-fi",18
"10.1101/000562","10.1007/s11538-014-0023-y",18
"10.1101/038851","10.1371/journal.pone.0164314",18
"10.1101/071753","10.1371/journal.pntd.0005553",18
"10.1101/075036","10.7554/elife.19941",18
"10.1101/049502","10.1021/acs.jpcb.6b02093",18
"10.1101/115204","10.7554/elife.26349",18
"10.1101/001842","10.1098/rspb.2013.2822",18
"10.1101/002899","10.1093/molbev/msu153",18
"10.1101/003053","10.1073/pnas.1412216111",18
"10.1101/003525","10.1007/s11886-014-0495-2",18
"10.1101/004234","10.1534/genetics.114.168823",18
"10.1101/004416","10.1016/j.jebo.2015.08.017",18
"10.1101/005330","10.1016/j.gde.2014.04.002",18
"10.1101/005561","10.1016/j.mbs.2014.05.002",18
"10.1101/007039","10.1098/rspb.2014.1794",18
"10.1101/007229","10.1093/gbe/evu257",18
"10.1101/007278","10.1016/j.anbehav.2015.03.013",18
"10.1101/007351","10.1186/s13059-014-0544-6",18
"10.1101/007757","10.1111/mec.12984",18
"10.1101/008151","10.1007/s11692-014-9292-5",18
"10.1101/008193","10.1111/evo.12543",18
"10.1101/008425","10.1016/j.ymeth.2014.12.013",18
"10.1101/008516","10.1016/j.jinsphys.2014.06.006",18
"10.1101/008730","10.1387/ijdb.140148gb",18
"10.1101/010231","10.1371/journal.pgen.1005375",18
"10.1101/011197","10.1093/nar/gku1326",18
"10.1101/014308","10.1016/j.ympev.2015.05.011",18
"10.1101/014548","10.3389/fnsys.2015.00038",18
"10.1101/017590","10.1016/j.molp.2016.04.014",18
"10.1101/019687","10.1137/16m1059059",18
"10.1101/020537","10.1534/genetics.115.181172",18
"10.1101/023739","10.1093/hmg/ddw064",18
"10.1101/024349","10.1371/journal.ppat.1005282",18
"10.1101/031922","10.1086/688653",18
"10.1101/034314","10.1080/07352689.2016.1265360",18
"10.1101/036137","10.1186/s13059-016-1093-y",18
"10.1101/036434","10.1073/pnas.1613337113",18
"10.1101/039214","10.3389/fgene.2016.00191",18
"10.1101/042309","10.1093/gbe/evw195",18
"10.1101/046714","10.1086/688653",18
"10.1101/047704","10.14814/phy2.13172",18
"10.1101/049585","10.1111/cgf.12944",18
"10.1101/051599","10.1074/jbc.m116.735449",18
"10.1101/054700","10.1371/journal.pgen.1006487",18
"10.1101/057802","10.1038/nbt.3609",18
"10.1101/060723","10.1002/brb3.652",18
"10.1101/061119","10.1016/j.pscychresns.2017.03.010",18
"10.1101/066829","10.1093/molbev/msw231",18
"10.1101/069112","10.1534/genetics.116.198960",18
"10.1101/070235","10.1534/g3.116.034678",18
"10.1101/071498","10.1371/journal.pntd.0005411",18
"10.1101/074542","10.1016/j.aquatox.2017.01.014",18
"10.1101/081950","10.1186/s13100-017-0102-3",18
"10.1101/083469","10.1534/g3.116.034439",18
"10.1101/083857","10.1371/journal.pcbi.1005713",18
"10.1101/088286","10.1158/2326-6066.cir-16-0113",18
"10.1101/088807","10.1038/s41477-017-0040-6",18
"10.1101/090969","10.1534/g3.116.034439",18
"10.1101/093609","10.1111/jeb.13040",18
"10.1101/098301","10.1186/s12868-017-0343-6",18
"10.1101/100735","10.1007/s00251-017-0981-y",18
"10.1101/107029","10.1534/genetics.116.197988",18
"10.1101/107599","10.1261/rna.060996.117",18
"10.1101/111971","10.1016/j.bpj.2017.06.020",18
"10.1101/113266","10.1186/s13148-017-0363-1",18
"10.1101/114751","10.1016/j.trac.2017.02.013",18
"10.1101/126656","10.1093/bioinformatics/btx649",18
"10.1101/127464","10.1093/bioinformatics/btx649",18
"10.1101/131086","10.1128/mbio.01427-17",18
"10.1101/137067","10.1261/rna.060996.117",18
"10.1101/148304","10.3354/meps12203",18
"10.1101/152645","10.1016/j.cell.2017.08.002",18
"10.1101/154138","10.1073/pnas.1701997114",18
"10.1101/164772","10.1186/s12711-017-0362-x",18
"10.1101/167064","10.1016/j.neubiorev.2017.02.012",18
"10.1101/178160","10.1016/j.plantsci.2017.11.004",18
"10.1101/192245","10.1162/jocn_a_01195",18
"10.1101/200154","10.15252/embr.201745302",18
"10.1101/207381","10.18632/aging.101350",18
"10.1101/000927","10.1371/journal.pone.0097019",18
"10.1101/001404","10.1371/journal.pone.0122215",18
