"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1534/genetics.116.191106",1
"10.1088/1361-6463/aa8d0f",3
"10.1534/genetics.116.196519",2
"10.7554/elife.30498",2
"10.1007/s00251-017-0975-9",3
"10.1115/1.4037937",20
"10.1186/s12864-017-3879-z",5
"10.1088/1741-2552/aa66dd",8
"10.1016/j.bbr.2017.04.013",16
"10.1094/mpmi-08-17-0196-fi",4
"10.1038/s41598-017-10719-x",10
"10.1093/nar/gkx152",15
"10.1094/phyto-05-17-0184-r",16
"10.1016/j.clinph.2017.04.005",4
"10.1093/nar/gkx611",10
"10.1093/molehr/gaw056",1
"10.1073/pnas.1706883115",2
"10.1038/nmeth.4263",6
"10.1007/s00253-016-7678-2",4
"10.1093/infdis/jix541",16
"10.1073/pnas.1713343114",2
"10.1016/j.ymeth.2017.01.007",4
"10.1371/journal.pcbi.1005755",1
"10.1093/dnares/dsx035",12
"10.1073/pnas.1703379114",2
"10.1128/msphere.00315-17",9
"10.1016/j.ajhg.2017.05.014",4
"10.1128/mbio.02312-16",1
"10.3389/fcimb.2017.00165",3
"10.1101/gr.209601.116",3
"10.1002/ecs2.1887",4
"10.1016/j.csbj.2017.08.002",1
"10.3389/fnhum.2017.00425",7
"10.1371/journal.pgen.1007059",1
"10.18632/oncotarget.23000",14
"10.1371/journal.pcbi.1005663",10
"10.1242/jeb.146936",1
"10.1021/acssynbio.6b00304",1
"10.1186/s12864-017-3515-y",2
"10.1371/journal.pone.0164919",1
"10.1371/journal.pone.0173609",6
"10.1007/s12041-017-0787-6",12
"10.1152/jn.00750.2016",2
"10.1073/pnas.1620813114",3
"10.1534/g3.116.037275",5
"10.1128/jvi.01371-17",8
"10.7554/elife.32481",1
"10.7554/elife.30766",1
"10.7554/elife.26476",14
"10.7554/elife.29744",2
"10.7554/elife.30233",1
"10.7554/elife.31307",4
"10.7554/elife.32012",2
"10.1089/zeb.2017.1488",3
"10.7554/elife.28412",1
"10.7554/elife.23907",3
"10.1371/journal.pgen.1006582",3
"10.7554/elife.21052",1
"10.1016/j.cub.2017.05.035",2
"10.1002/jmor.20699",2
"10.1109/tbme.2016.2627402",4
"10.3389/fpls.2017.02192",4
"10.1371/journal.pgen.1006908",1
"10.1534/g3.117.300243",1
"10.1534/g3.117.300216",1
"10.1103/physreve.95.052401",4
"10.1128/mbio.00939-17",1
"10.1038/sdata.2017.135",3
"10.1002/hbm.23567",1
"10.1371/journal.pbio.2002458",2
"10.1093/nar/gkx681",1
"10.1016/j.bandc.2017.08.003",3
"10.1371/journal.pone.0185912",2
"10.1016/j.ympev.2017.08.015",8
"10.1038/nn.4516",3
"10.1016/j.molcel.2017.10.033",12
"10.1534/genetics.116.195214",5
"10.1371/journal.pcbi.1005892",3
"10.1371/journal.pcbi.1005893",1
"10.3389/fnins.2017.00001",2
"10.1534/g3.116.033019",4
"10.1021/acsnano.7b02523",3
"10.1534/genetics.116.196428",8
"10.1038/s41598-017-04160-3",3
"10.3748/wjg.v23.i45.7989",6
"10.1016/j.jtbi.2017.09.013",2
"10.1128/mbio.00254-17",2
"10.1371/journal.pntd.0005470",3
"10.1073/pnas.1707955114",2
"10.1016/j.compbiolchem.2017.10.011",4
"10.1186/s13059-016-1137-3",4
"10.1038/nature23547",4
"10.1021/acssynbio.7b00269",2
"10.1093/gigascience/gix042",4
"10.1371/journal.pgen.1006520",1
"10.1371/journal.pgen.1006568",1
"10.1093/bioinformatics/btw569",2
"10.1002/gepi.22046",2
"10.1371/journal.pcbi.1005768",2
"10.1038/s41598-017-10652-z",8
"10.1159/000479990",2
"10.1186/s40168-017-0270-x",2
"10.1186/s40168-016-0222-x",15
"10.1088/1478-3975/aa7f36",2
"10.1371/journal.ppat.1006466",4
"10.1126/science.aam8940",4
"10.1038/nmeth.4432",20
"10.1128/msphere.00003-17",2
"10.1021/acs.jproteome.6b01048",2
"10.1111/1755-0998.12699",2
"10.1371/journal.pgen.1007003",4
"10.1186/s12864-017-4229-x",3
"10.1186/s12864-017-4143-2",9
"10.1186/s12864-017-4123-6",1
"10.1186/s12864-017-4095-6",8
"10.1186/s12864-017-3864-6",4
"10.1021/acs.jproteome.6b01050",1
"10.1093/nar/gkx622",2
"10.1371/journal.pcbi.1005569",4
"10.7717/peerj.3737",4
"10.1140/epjp/i2017-11735-x",2
"10.3897/bdj.5.e12012",1
"10.1534/genetics.117.202580",4
"10.1016/j.heliyon.2017.e00303",1
"10.3389/fmicb.2017.02140",1
"10.1186/s12860-016-0123-7",6
"10.1523/jneurosci.0893-17.2017",4
"10.1016/j.str.2017.08.008",4
"10.1093/bioinformatics/btx336",2
"10.1038/s41467-017-02066-2",1
"10.1038/s41467-017-01432-4",1
"10.1038/s41467-017-01343-4",3
"10.1152/jn.00529.2017",10
"10.1088/1478-3975/aa7bae",1
"10.1007/s11538-017-0330-1",2
"10.1038/ncomms14238",1
"10.1093/bioinformatics/btx364",1
"10.3389/fmicb.2017.01525",1
"10.1002/pmic.201700186",1
"10.1128/msphere.00555-17",2
"10.3389/fncir.2017.00075",1
"10.1073/pnas.1708954115",1
"10.1091/mbc.e17-03-0209",1
"10.1093/nar/gkx398",9
"10.7717/peerj.3773",1
"10.1007/s10530-017-1513-2",3
"10.3389/fnins.2017.00720",4
"10.1038/srep45966",1
"10.1038/srep45509",12
"10.1038/srep42140",2
"10.3732/ajb.1700045",1
"10.1261/rna.062224.117",4
"10.1016/j.cbpa.2017.09.006",1
"10.1261/rna.061796.117",1
"10.1534/g3.117.040824",1
"10.1242/bio.025825",1
"10.1093/gbe/evx083",1
"10.1186/s12859-017-1817-3",2
"10.1186/s12859-016-1417-7",8
"10.1016/j.bpj.2017.06.019",3
"10.1093/bioinformatics/btx034",8
"10.1523/jneurosci.3414-16.2017",9
"10.1021/acs.jcim.7b00085",9
"10.1002/pro.3315",2
"10.1016/j.ymben.2017.07.005",4
"10.1128/mbio.01861-17",2
"10.1523/jneurosci.0588-17.2017",1
"10.1111/jnc.14135",1
"10.1371/journal.pgen.1007073",4
"10.1038/nbt.3963",1
"10.1088/1478-3975/aa7afc",1
"10.1016/j.mimet.2016.10.004",1
"10.1155/2017/7541734",1
"10.1080/1747423x.2017.1331271",2
"10.1371/journal.pone.0171927",1
"10.1098/rsif.2017.0555",1
"10.1093/bioinformatics/btx565",2
"10.1111/1462-2920.13895",1
"10.1038/s41598-017-18160-w",1
"10.1038/s41598-017-16305-5",2
"10.1038/s41598-017-09671-7",4
"10.1038/s41598-017-07866-6",1
"10.1038/s41598-017-07757-w",4
"10.1038/s41598-017-04617-5",1
"10.1038/s41598-017-03700-1",1
"10.1038/s41598-017-02060-0",1
"10.1073/pnas.1714712114",1
"10.7717/peerj.3903",1
"10.1093/molbev/msw297",1
"10.1371/journal.pone.0187976",4
"10.1098/rspb.2016.2254",1
"10.1111/jeb.13187",1
"10.1371/journal.pone.0177724",4
"10.1371/journal.pcbi.1005618",1
"10.1111/mec.14131",1
"10.1016/j.neuroimage.2016.10.048",1
"10.1080/15384101.2017.1363936",2
"10.1074/jbc.m117.811356",1
"10.1086/689820",1
"10.1002/ajpa.23350",2
"10.1007/s10519-017-9884-9",12
"10.1002/gepi.22098",2
"10.1007/s00251-017-1023-5",18
"10.1016/j.neubiorev.2017.09.001",1
"10.1021/acs.jced.7b00104",2
"10.1007/s13238-017-0371-0",1
"10.1074/jbc.m117.800888",1
"10.1074/mcp.ra117.000335",1
"10.1128/iai.00644-17",9
"10.1016/j.soilbio.2017.11.009",4
"10.1093/bioinformatics/btx530",4
"10.1016/j.ympev.2017.09.025",1
"10.1002/gcc.22512",1
"10.1152/ajpcell.00124.2017",1
"10.1523/jneurosci.2237-17.2017",2
"10.1038/s41593-017-0028-6",1
"10.1093/bioinformatics/btx664",1
"10.1016/j.jtbi.2017.11.024",1
"10.1111/mpp.12546",1
"10.1128/aem.01966-17",4
"10.1073/pnas.1712901115",4
"10.1111/1365-2656.12791",1
"10.1021/acschemneuro.7b00388",1
"10.1371/journal.pgen.1004499",39
"10.1186/1471-2164-15-1039",86
"10.1016/j.mbs.2014.05.002",17
"10.1371/journal.pone.0086612",52
"10.1186/1471-2164-15-434",4
"10.1016/j.tig.2014.07.007",124
"10.1016/j.bpj.2014.02.009",23
"10.1371/journal.pgen.1004507",12
"10.1186/gb-2014-15-6-r88",90
"10.1186/1471-2105-15-126",64
"10.1039/c4ra09730k",28
"10.3389/fgene.2014.00013",60
"10.1016/j.evolhumbehav.2014.04.002",480
"10.1093/molbev/msu220",56
"10.1101/gr.176792.114",42
"10.1111/1365-2664.12302",28
"10.1186/1471-2148-14-98",56
"10.1186/1471-2164-15-1074",15
"10.1371/journal.pbio.1001989",25
"10.1016/j.coviro.2014.08.001",21
"10.1073/pnas.1314810111",66
"10.1101/cshperspect.a016030",38
"10.1093/nar/gku1234",8
"10.1021/sb400157z",49
"10.1007/s00239-014-9644-x",32
"10.1242/dev.127530",12
"10.1534/genetics.114.169490",94
"10.1039/c5ra15329h",49
"10.1038/ng.3461",336
"10.1534/g3.115.019083",14
"10.1186/s12859-015-0484-5",228
"10.1088/1478-3975/12/2/025002",19
"10.1016/j.tpb.2015.05.002",17
"10.1534/g3.114.011411",158
"10.1371/journal.pgen.1005272",146
"10.1111/nrm.12076",49
"10.1038/ng.3454",38
"10.1093/gbe/evv106",96
"10.1093/bioinformatics/btv353",58
"10.1101/gad.252478.114",56
"10.1093/gbe/evv058",33
"10.1111/evo.12627",69
"10.1371/journal.pone.0102170",10
"10.1038/nmeth.3370",38
"10.1371/journal.pone.0126935",14
"10.1016/j.ajhg.2015.03.004",26
"10.1073/pnas.1503830112",72
"10.1093/bioinformatics/btv214",110
"10.1111/evo.12757",52
"10.1002/hbm.22666",39
"10.1016/j.tpb.2015.03.006",26
"10.1016/j.cortex.2015.07.007",154
"10.1038/srep10975",100
"10.1073/pnas.1519159112",204
"10.1038/onc.2014.299",10
"10.1242/bio.20149399",24
"10.1371/journal.pone.0105535",44
"10.7554/elife.03952",46
"10.1111/evo.12623",27
"10.1038/ng.3244",28
"10.1371/journal.pgen.1005069",12
"10.1093/bioinformatics/btv550",65
"10.1093/nar/gkv1338",26
"10.1371/journal.pone.0085203",19
"10.1098/rsbl.2014.0497",38
"10.1152/jn.00221.2014",70
"10.1186/s13059-015-0742-x",12
"10.1534/genetics.115.178103",60
"10.1101/gr.196485.115",37
"10.1038/sdata.2015.21",176
"10.1534/g3.115.017830",26
"10.1007/s00248-014-0527-x",16
"10.1371/journal.pcbi.1003900",46
"10.1016/j.bpj.2015.08.019",16
"10.1073/pnas.1517584112",8
"10.1093/gbe/evv062",42
"10.1371/journal.pntd.0004212",13
"10.1371/journal.pmed.1001925",63
"10.1371/journal.pcbi.1003757",132
"10.1016/j.jsb.2015.08.001",53
"10.1186/s12862-015-0426-x",11
"10.1186/s12862-015-0462-6",6
"10.1371/journal.pgen.1004913",9
"10.1101/gr.192336.115",31
"10.1038/srep13865",28
"10.1038/srep13497",48
"10.7554/elife.09178",10
"10.1186/s13059-015-0743-9",64
"10.1371/journal.pone.0137601",5
"10.1371/journal.pone.0137765",14
"10.1002/ajmg.b.32317",94
"10.1073/pnas.1418745112",12
"10.1111/evo.12696",78
"10.1002/dvg.22878",26
"10.1111/ele.12444",11
"10.1093/nar/gkv527",11
"10.1016/j.mbs.2014.06.002",20
"10.1038/nmeth.3069",40
"10.1242/dev.127019",26
"10.1371/journal.pcbi.1003458",2
"10.1104/pp.15.01229",104
"10.1073/pnas.1515043112",6
"10.1371/journal.pgen.1006312",14
"10.1016/j.visres.2015.12.006",272
"10.1371/journal.pcbi.1004689",186
"10.1111/rec.12350",21
"10.7717/peerj.882",24
"10.1111/evo.12889",113
"10.1137/15m1028443",30
"10.1534/g3.115.026690",54
"10.7717/peerj.2501",186
"10.1038/ng.3679",130
"10.1016/j.mib.2015.06.010",75
"10.1111/1755-0998.12568",19
"10.1534/genetics.115.180513",346
"10.1038/sdata.2016.44",43
"10.1371/journal.pcbi.1005088",332
"10.1038/sdata.2016.73",62
"10.1534/g3.115.019588",8
"10.1371/journal.pone.0151086",13
"10.1007/s10441-015-9269-5",20
"10.1038/srep33964",39
"10.1038/srep34820",38
"10.1038/hdy.2016.25",25
"10.1371/journal.pcbi.1005156",49
"10.1016/j.cobeha.2016.06.006",14
"10.1128/aac.00094-16",71
"10.1371/journal.ppat.1004721",3
"10.1038/srep36272",38
"10.1111/mec.13698",62
"10.1111/mec.13383",11
"10.1126/science.aaf4770",331
"10.1242/bio.201410843",7
"10.1186/s12974-016-0567-x",345
"10.1016/j.jebo.2015.09.002",19
"10.1016/j.jsb.2015.11.003",34
"10.1371/journal.pcbi.1004889",16
"10.1534/genetics.115.183285",22
"10.12688/f1000research.8839.1",20
"10.1101/gr.198754.115",38
"10.1128/mbio.02162-15",99
"10.1002/oby.21653",47
"10.1371/journal.pone.0145825",17
"10.1016/j.earscirev.2016.06.005",336
"10.1186/s12859-016-1089-3",60
"10.1093/gbe/evw220",137
"10.1093/nar/gkv411",10
"10.1016/j.pbiomolbio.2016.07.006",156
"10.1534/genetics.116.191536",8
"10.1016/j.mod.2016.08.003",28
"10.1111/mec.13683",24
"10.1101/gr.205468.116",27
"10.1111/ecog.01252",28
"10.3390/v8110309",6
"10.1038/ismej.2015.106",11
"10.1016/j.bpj.2016.05.034",63
"10.1093/sysbio/syv121",10
"10.1007/s10120-015-0566-0",42
"10.1093/molbev/msw036",108
"10.1371/journal.pone.0147497",34
"10.1016/j.tpb.2015.11.004",38
"10.1074/jbc.m116.735449",13
"10.1155/2016/9485079",52
"10.1016/j.neuroimage.2015.12.022",11
"10.1093/molbev/msw099",66
"10.1038/nbt.3704",27
"10.1038/ng.3469",12
"10.1371/journal.pone.0140605",34
"10.1111/mec.13467",12
"10.7554/elife.09977",14
"10.1111/nph.14033",52
"10.7717/peerj.2678",16
"10.1371/journal.pone.0099117",58
"10.1534/genetics.115.176677",26
"10.7554/elife.11815.001",17
"10.1534/genetics.116.191213",36
"10.1111/cmi.12530",114
"10.1038/ncomms11245",20
"10.1002/ajpa.22995",17
"10.1371/journal.pgen.1006130",10
"10.7554/elife.20750",6
"10.1016/j.baae.2015.08.006",5
"10.1038/nature14684",11
"10.1016/j.neuropsychologia.2016.11.006",18
"10.1111/1365-2656.12482",186
"10.1534/genetics.116.188433",16
"10.1073/pnas.1607674113",50
"10.1091/mbc.e16-02-0123",11
"10.1371/journal.pcbi.1005294",12
"10.1093/bioinformatics/btv733",38
"10.1523/jneurosci.0840-16.2016",16
"10.1186/s12896-015-0153-9",50
"10.1038/nature16062",3
"10.1186/s12863-014-0131-6",108
"10.1186/s13742-015-0049-6",21
"10.1016/j.biochi.2016.06.012",20
"10.3389/fbioe.2016.00040",12
"10.1083/jcb.201603108",48
"10.1523/jneurosci.0292-16.2016",36
"10.1007/s12687-016-0266-4",51
"10.3389/fpsyg.2016.00850",14
"10.1093/molbev/msv216",14
"10.1111/nph.13983",20
"10.1371/journal.pone.0138344",20
"10.1186/s12864-015-2252-3",37
"10.1128/mbio.01916-16",11
"10.1016/j.jtbi.2015.10.023",16
"10.1186/s13059-015-0862-3",90
"10.7717/peerj.1725",28
"10.1093/bioinformatics/btv363",8
"10.1186/s12859-016-1323-z",29
"10.7717/peerj.2707",44
"10.1186/s12881-016-0353-8",28
"10.1186/s13059-015-0627-z",45
"10.1016/j.jtbi.2016.05.029",6
"10.1073/pnas.1523926113",5
"10.1016/j.ygeno.2016.02.007",21
"10.1038/srep29042",10
"10.1371/journal.pone.0160069",30
"10.1016/j.tim.2016.02.012",9
"10.1534/g3.115.025585",6
"10.1073/pnas.1607836113",138
"10.1038/nbt.3609",56
"10.1371/journal.pcbi.1004848",14
"10.1093/bioinformatics/btu563",9
"10.1038/nmeth.3993",20
"10.1186/s13068-016-0657-0",135
"10.1016/j.biochi.2016.05.017",142
"10.1186/s12864-016-3050-2",24
"10.1007/s11084-015-9448-z",15
"10.1038/srep31561",25
"10.1371/journal.pone.0153692",28
"10.1038/srep33257",14
"10.1038/srep33436",22
"10.1186/s13059-015-0762-6",54
"10.1093/nar/gkw120",10
"10.1371/journal.pone.0158378",8
"10.1534/genetics.116.190462",46
"10.1016/j.bpj.2015.08.039",21
"10.1016/j.gde.2016.07.008",22
"10.1371/journal.pgen.1005590",16
"10.1038/ncomms11320",26
"10.1038/srep39241",10
"10.1038/srep22908",17
"10.7554/elife.23375",45
"10.1093/eurheartj/ehw450",62
"10.1186/s40168-016-0205-y",28
"10.1371/journal.pcbi.1005131",12
"10.1371/journal.pone.0152316",13
"10.1534/g3.116.032359",26
"10.1137/16m1059059",5
"10.1371/journal.pone.0160803",13
"10.7717/peerj.895",72
"10.1534/genetics.116.188508",24
"10.1186/s13742-016-0141-6",9
"10.1111/jeb.12807",13
"10.3389/fnana.2016.00051",10
"10.1002/cpe.3253",10
"10.1371/journal.pcbi.1004887",26
"10.1186/s13742-015-0082-5",7
"10.1098/rsos.150570",104
"10.1093/bioinformatics/btw155",32
"10.3389/fgene.2015.00352",34
"10.1038/srep37244",48
"10.1103/physreve.94.062303",54
"10.1016/j.ymeth.2014.12.013",6
"10.1186/s13059-016-0970-8",15
"10.1093/bioinformatics/btw312",28
"10.3389/fnins.2016.00108",9
"10.1128/microbiolspec.mchd-0018-2015",25
"10.1016/j.cois.2016.02.007",36
"10.1534/genetics.115.185736",10
"10.1038/ng.3275",32
"10.1038/srep29495",9
"10.1186/s12918-016-0263-6",4
"10.1534/genetics.116.190041",18
"10.1038/ncomms12322",4
"10.1371/journal.pone.0147209",19
"10.1038/srep30287",10
"10.1371/journal.pone.0159635",138
"10.1126/science.aaf7865",11
"10.1038/s41598-017-05031-7",82
"10.1016/j.bios.2017.07.015",76
"10.1093/molbev/msx221",30
"10.1016/j.jtbi.2017.02.014",5
"10.1016/j.str.2017.09.008",19
"10.1371/journal.pgen.1007081",70
"10.12688/f1000research.11290.1",24
"10.1162/jocn_a_01149",60
"10.1007/s10144-017-0586-1",98
"10.3390/v9040070",78
"10.7554/elife.20944",16
"10.1098/rsob.170153",46
"10.1093/bioinformatics/btx145",28
"10.1371/journal.pone.0161791",9
"10.1534/g3.117.042564",48
"10.1007/s12041-017-0795-6",46
"10.7554/elife.24987",18
"10.1086/692542",89
"10.7554/elife.25964.001",108
"10.1089/brain.2016.0481",148
"10.7717/peerj.3853",17
"10.1093/gbe/evx215",42
"10.7554/elife.27612",11
"10.1111/ecog.01389",18
"10.1038/s41598-017-14954-0",138
"10.1371/journal.pone.0172826",68
"10.1016/j.sbi.2016.10.002",23
"10.1111/1758-2229.12575",39
"10.7554/elife.13152",17
"10.1091/mbc.e16-12-0870",9
"10.1534/g3.117.042887",60
"10.1038/ismej.2016.95",48
"10.1364/ao.56.006317",60
"10.1016/j.cell.2017.08.027",385
"10.1021/acs.jpcb.7b00528",30
"10.1371/journal.pbio.2000731",24
"10.1038/s41598-017-06291-z",25
"10.1038/srep42250",16
"10.3389/fnins.2017.00696",54
"10.1093/bioinformatics/btw332",50
"10.1038/ng.3721",43
"10.1128/mbio.00654-17",7
"10.3389/fpls.2017.01067",14
"10.1038/s41467-017-02314-5",72
"10.1038/s41598-017-02744-7",27
"10.1371/journal.pone.0174470",47
"10.1038/srep23257",42
"10.3389/fmicb.2017.00975",94
"10.1038/s41598-017-08080-0",26
"10.1371/journal.pgen.1006727",44
"10.1186/s13148-017-0411-x",116
"10.7554/elife.23871",27
"10.1038/nature24487",63
"10.1038/s41598-017-02301-2",7
"10.1073/pnas.1519555113",11
"10.1371/journal.pbio.2003769",63
"10.1093/jac/dkx323",24
"10.1038/sdata.2017.40",60
"10.1038/s41598-017-16439-6",116
"10.1101/gr.223727.117",26
"10.1093/biolinnean/blw004",10
"10.1007/s10827-017-0646-8",31
"10.1038/nn.4538",52
"10.1093/bioinformatics/btu121",32
"10.1098/rsos.170351",52
"10.1007/s10238-016-0441-2",32
"10.1161/hypertensionaha.117.09091",70
"10.1371/journal.pbio.1002371",14
"10.1534/genetics.116.194019",30
"10.3389/fnagi.2016.00193",96
"10.1083/jcb.201607118",27
"10.1371/journal.pone.0169753",27
"10.1016/j.pscychresns.2017.03.010",27
"10.1186/s12864-017-4166-8",15
"10.1128/msphere.00306-17",22
"10.1186/s12859-016-0903-2",24
"10.1016/j.tig.2014.09.010",66
"10.1186/s13073-017-0422-4",14
"10.7150/thno.19824",57
"10.1371/journal.pone.0189759",37
"10.1073/pnas.1700368114",81
"10.1038/ncomms15091",28
"10.1093/database/bax025",19
"10.1038/mp.2017.1",5
"10.1016/j.biopsycho.2017.02.004",102
"10.1098/rsos.170949",54
"10.1073/pnas.1620761114",26
"10.1186/s13229-017-0147-7",192
"10.1002/ece3.3082",50
"10.1371/journal.pcbi.1005816",23
"10.1093/bioinformatics/btw822",72
"10.1038/s41598-017-08978-9",32
"10.1093/molbev/msw249",204
"10.1083/jcb.201702058",22
"10.4049/jimmunol.1700606",4
"10.1038/tp.2017.92",69
"10.1371/journal.pbio.2001132",19
"10.1093/molbev/msx121",40
"10.1371/journal.pcbi.1005696",106
"10.1016/j.ajhg.2017.02.007",16
"10.1038/ncomms16082",9
"10.1371/journal.pcbi.1005460",34
"10.1080/20423489.2017.1408190",39
"10.12705/661.12",19
"10.1016/j.biosystems.2017.05.001",39
"10.1242/bio.20147955",5
"10.1128/msystems.00018-16",32
"10.7554/elife.27167",33
"10.1093/bioinformatics/btw493",8
"10.1038/s41559-017-0337-x",618
"10.1007/s00285-017-1107-8",37
"10.1111/1462-2920.13650",54
"10.1038/s41467-017-00212-4",66
"10.1038/s41598-017-12214-9",104
"10.1016/j.neuron.2017.07.034",26
"10.1534/genetics.116.188763",39
"10.1111/nph.13754",51
"10.1104/pp.15.01781",4
"10.1038/s41467-017-01953-y",33
"10.1093/molehr/gaw062",4
"10.1016/j.nlm.2017.09.001",51
"10.1016/j.cub.2017.02.030",48
"10.1371/journal.ppat.1006593",20
"10.1186/s12862-017-0881-7",34
"10.1038/s41467-017-00141-2",24
"10.7554/elife.28514",17
"10.1161/circresaha.117.312200",460
"10.1186/s13059-016-1131-9",24
"10.1186/s12864-017-3893-1",21
"10.1016/j.biocon.2017.06.041",61
"10.1371/journal.ppat.1006407",29
"10.1371/journal.pone.0189922",26
"10.1534/g3.117.300187",6
"10.1186/s12889-016-3569-9",58
"10.1101/gr.204974.116",19
"10.1111/mec.14108",64
"10.1038/s41477-017-0006-8",84
"10.1093/nar/gkx679",94
"10.1002/ece3.3564",153
"10.1002/env.2438",9
"10.1002/hbm.23565",31
"10.1523/jneurosci.1177-17.2017",5
"10.7554/elife.17915.001",12
"10.1038/ismej.2017.109",24
"10.7554/elife.28468",36
"10.1038/s41598-017-17602-9",48
"10.1080/19336934.2016.1207029",58
"10.1038/s41598-017-10035-4",34
"10.1093/molbev/msw186",19
"10.1016/j.celrep.2017.05.072",10
"10.1371/journal.pmed.1002297",26
"10.1523/jneurosci.3760-16.2017",20
"10.1093/bioinformatics/btw047",15
"10.1111/1755-0998.12621",36
"10.1038/s41467-017-00525-4",5
"10.1038/s41467-017-01449-9",117
"10.1186/s12862-016-0638-8",36
"10.1016/j.marenvres.2017.02.004",13
"10.1038/srep30794",11
"10.1101/gr.222067.117",19
"10.1093/biostatistics/kxw055",38
"10.1098/rsif.2017.0034",16
"10.1186/s12864-015-1622-1",3
"10.1016/j.tpb.2016.11.001",8
"10.1074/jbc.h117.790824",26
"10.1126/sciadv.1700933",10
"10.1093/molbev/msx143",48
"10.1371/journal.pone.0187754",15
"10.1371/journal.pone.0183002",110
"10.1016/j.neuron.2017.07.025",120
"10.1038/s41467-017-01415-5",18
"10.1371/journal.pgen.1006777",32
"10.1371/journal.pgen.1006737",27
"10.1111/mec.14335",16
"10.1111/acel.12648",21
"10.1186/s12864-017-3894-0",11
"10.1093/molbev/msw296",14
"10.1093/gbe/evx162",26
"10.1111/gbb.12370",9
"10.1186/s13073-017-0426-0",58
"10.1016/j.neuroimage.2017.04.059",11
"10.1093/gbe/evv094",36
"10.7554/elife.28342",6
"10.1007/s11692-017-9416-9",26
"10.1103/physreve.92.012401",6
"10.7554/elife.21492",12
"10.1038/mp.2016.194",66
"10.1038/s41593-017-0014-z",63
"10.1186/s12864-017-3536-6",16
"10.12688/f1000research.13586.1",21
"10.1038/ng.3959",52
"10.1523/jneurosci.0792-17.2017",14
"10.1016/j.bpj.2017.08.022",9
"10.1038/s41598-017-00961-8",9
"10.3389/fncel.2017.00295",16
"10.1093/sysbio/syw078",36
"10.15252/embr.201744140",8
"10.1093/molbev/msv196",7
"10.1371/journal.pone.0135114",8
"10.1016/j.neulet.2016.11.046",5
"10.1371/journal.pone.0169249",13
"10.1016/j.orggeochem.2017.07.003",9
"10.2807/1560-7917.es.2016.21.29.30296",84
"10.1186/s12711-016-0207-z",25
"10.1038/s41598-017-06945-y",27
"10.1038/srep44482",10
"10.7717/peerj.3558",19
"10.1105/tpc.17.00009",26
"10.1146/annurev-statistics-060116-053754",45
"10.1534/g3.116.038091",14
"10.1007/s11571-017-9428-2",423
"10.7554/elife.18990",216
"10.1038/ng.3859",15
"10.1007/s12032-017-0991-5",39
"10.1002/pmic.201600079",14
"10.7554/elife.29044",8
"10.3389/fncir.2016.00041",30
"10.1016/j.bpj.2017.10.009",20
"10.1007/s00251-014-0785-2",24
"10.7554/elife.23203",11
"10.1016/j.bpj.2017.03.008",48
"10.1093/nar/gkw848",5
"10.1176/appi.ajp.2017.16111209",185
"10.1128/msphere.00248-17",24
"10.1016/j.ccell.2016.12.004",20
"10.1111/jeb.13182",78
"10.1534/genetics.116.198820",11
"10.1093/bioinformatics/btx055",68
"10.1186/s13007-017-0266-3",51
"10.1523/jneurosci.1213-17.2017",20
"10.1016/j.ydbio.2017.02.009",8
"10.1371/journal.pone.0180467",14
"10.1038/s41598-017-02909-4",63
"10.1016/j.brainres.2017.08.031",3
"10.1093/molbev/msw293",20
"10.1126/scitranslmed.aan5325",5
"10.1523/jneurosci.2439-16.2017",2
"10.1038/s41598-017-11237-6",8
"10.7554/elife.26179",19
"10.1186/s40168-017-0255-9",141
"10.1016/j.eurpsy.2016.11.005",86
"10.1016/j.funbio.2017.03.001",21
"10.1016/j.ajog.2016.01.001",18
"10.1016/j.ajhg.2017.03.002",39
"10.1126/science.aaf5124",16
"10.1177/2472555216689659",340
"10.1016/j.cognition.2017.08.013",360
"10.1038/nmeth.4218",25
"10.1186/s12915-017-0427-x",15
