"ARTICLE_DOI","AUTHOR_PRODUCTIVITY"
"10.1523/jneurosci.3689-16.2017",675
"10.1101/gr.220962.117",144
"10.1093/ije/dyx212",114
"10.1128/aem.01584-17",32
"10.1111/jeb.13131",60
"10.1534/genetics.116.196873",66
"10.1371/journal.pcbi.1005786",188
"10.1038/nrn.2016.167",37
"10.1111/ejn.13724",58
"10.7554/elife.24763",58
"10.1093/toxsci/kfx101",31
"10.1128/mbio.00665-17",404
"10.1371/journal.pbio.2003476",540
"10.1016/j.cub.2017.04.023",23
"10.15252/msb.20167490",244
"10.1038/s41559-017-0149",58
"10.1016/j.neuropsychologia.2017.07.024",30
"10.1093/bioinformatics/btw603",108
"10.1038/s41467-017-01318-5",57
"10.1073/pnas.1617374114",52
"10.1534/g3.117.039479",17
"10.1152/jn.00485.2017",137
"10.1371/journal.pone.0176585",30
"10.1016/j.neuroimage.2017.09.025",147
"10.1371/journal.pgen.1007112",38
"10.1038/ng.3917",133
"10.1093/gbe/evx145",46
"10.1093/bioinformatics/btx023",108
"10.1073/pnas.1708625114",288
"10.1128/msphere.00502-17",112
"10.12688/f1000research.11175.1",36
"10.1093/nar/gkw1061",70
"10.1371/journal.ppat.1006419",107
"10.1016/j.bpsc.2017.04.007",174
"10.7717/peerj.3618",2175
"10.1038/s41467-017-00249-5",920
"10.1016/j.bpj.2017.01.001",14
"10.1016/j.tig.2014.07.008",22
"10.1534/genetics.116.193359",22
"10.1186/s13395-017-0144-8",112
"10.1186/s12864-017-4091-x",152
"10.1371/journal.pone.0180809",204
"10.1038/s41467-017-00632-2",56
"10.7554/elife.22195",80
"10.1038/s41598-017-17114-6",55
"10.1186/s12918-017-0412-6",156
"10.1371/journal.pone.0190238",134
"10.1038/s41598-017-10633-2",108
"10.1371/journal.pmed.1002309",170
"10.1073/pnas.1710964114",63
"10.1242/dev.146811",176
"10.1111/pce.13019",26
"10.1371/journal.ppat.1006378",186
"10.1371/journal.pgen.1006969",65
"10.1371/journal.pone.0171793",200
"10.1371/journal.pmed.1002258",1740
"10.1038/ncomms15123",261
"10.1242/dev.150193",128
"10.1534/g3.117.300149",234
"10.1038/s41467-017-01326-5",138
"10.1371/journal.pcbi.1005842",128
"10.1016/j.semcdb.2017.05.019",22
"10.3390/metabo7020025",30
"10.1016/j.neuroimage.2017.07.050",615
"10.1038/nn.4632",920
"10.1093/ije/dyw219",1580
"10.1371/journal.pcbi.1005883",53
"10.1111/nph.14630",9
"10.1128/jb.00148-17",146
"10.7554/elife.30560",12
"10.1098/rsif.2017.0295",185
"10.1152/jn.00070.2017",14
"10.1016/j.neuroimage.2017.09.020",1980
"10.1042/bcj20170651",64
"10.1186/s13059-017-1279-y",296
"10.1371/journal.pgen.1006328",222
"10.1088/1741-2552/aa7a25",528
"10.1016/j.conb.2017.02.008",46
"10.1073/pnas.1620043114",236
"10.1134/s1607672917030073",83
"10.1128/aac.00796-17",474
"10.1126/scitranslmed.aag1166",202
"10.1152/jn.00014.2017",822
"10.1038/cr.2017.121",212
"10.1371/journal.pone.0177574",168
"10.1038/s41467-017-02086-y",472
"10.1016/j.ymeth.2017.06.025",28
"10.1101/gr.213256.116",2748
"10.1159/000475590",23
"10.1093/bioinformatics/btw651",51
"10.1016/j.ymben.2016.12.004",858
"10.1002/prca.201600100",96
"10.1371/journal.pone.0180758",6
"10.1093/nar/gkw852",472
"10.1111/ecog.02761",266
"10.3389/fnins.2017.00487",24
"10.1002/hbm.23574",308
"10.1093/femsec/fix153",125
"10.1093/gigascience/gix032",33
"10.1039/c7sm01396e",408
"10.7554/elife.21738",53
"10.1371/journal.pone.0175967",140
"10.1038/s41525-016-0004-1",31
"10.1093/molbev/msx173",392
"10.1093/bioinformatics/btw740",114
"10.1038/s41598-017-16669-8",378
"10.1242/jcs.200899",28
"10.1128/msphere.00343-16",13
"10.1371/journal.pbio.2001492",62
"10.1186/s12864-017-3886-0",163
"10.1038/s41598-017-16700-y",152
"10.1093/sysbio/syx045",110
"10.1523/eneuro.0052-17.2017",576
"10.1007/s10453-017-9496-0",61
"10.1038/ismej.2017.95",45
"10.1038/ncomms16054",78
"10.1128/mbio.01017-17",27
"10.1101/gr.212225.116",192
"10.1016/j.neuropsychologia.2016.11.013",33
"10.1016/j.celrep.2017.10.109",264
"10.3389/fnhum.2017.00390",813
"10.18632/oncotarget.14107",711
"10.1093/bioinformatics/btw753",84
"10.1007/s00792-017-0956-9",70
"10.1016/j.cels.2017.06.003",79
"10.1371/journal.pone.0178258",259
"10.1093/bioinformatics/btw757",13
"10.1073/pnas.1716483114",402
"10.1016/j.cub.2017.01.027",111
"10.1093/molbev/msx055",238
"10.1016/j.ympev.2017.08.003",45
"10.1371/journal.pgen.1006625",393
"10.7554/elife.30918",426
"10.1534/genetics.116.199422",6
"10.1534/genetics.117.1114",112
"10.1016/j.bpj.2017.08.053",51
"10.1063/1.5006788",67
"10.1007/s00467-016-3487-1",152
"10.1038/s41598-017-12888-1",201
"10.1111/ecog.02604",290
"10.1073/pnas.1616755114",30
"10.1534/g3.116.037598",29
"10.1371/journal.pone.0182358",174
"10.4049/jimmunol.1700586",46
"10.1128/mbio.01397-17",227
"10.1186/s13059-017-1229-8",122
"10.1038/nature21038",57
"10.1186/s13059-017-1216-0",244
"10.1038/ng.3737",163
"10.1016/j.cub.2017.11.004",58
"10.1002/hbm.23675",33
"10.1038/s41525-017-0033-4",396
"10.1038/s41598-017-09303-0",99
"10.1371/journal.pone.0183595",36
"10.1111/1462-2920.13847",13
"10.1094/phyto-05-17-0178-r",35
"10.1186/s13058-017-0871-0",612
"10.1101/gad.292235.116",20
"10.1242/dmm.030064",162
"10.1016/j.celrep.2017.10.036",32
"10.1093/nar/gkx415",294
"10.1038/nmicrobiol.2017.29",294
"10.1038/s41598-017-06511-6",35
"10.1016/j.molcel.2017.10.018",49
"10.1105/tpc.17.00060",39
"10.1093/gigascience/gix043",85
"10.1038/srep41663",23
"10.2144/000114516",50
"10.1016/j.bpj.2017.06.013",234
"10.1016/j.nicl.2017.07.012",122
"10.1073/pnas.1708151114",441
"10.1038/s41598-017-05878-w",120
"10.1534/genetics.115.183913",16
"10.1128/mbio.00528-17",10080
"10.1016/j.biopsych.2016.06.027",516
"10.1038/s41477-017-0040-6",248
"10.1371/journal.pgen.1007064",47
"10.1016/j.bpj.2017.08.017",496
"10.1093/aje/kwx182",77
"10.1038/ng.3793",1176
"10.1186/s12864-017-4263-8",404
"10.1186/s13073-017-0495-0",532
"10.1038/nature22350",33
"10.1242/dev.157750",80
"10.1016/j.cellsig.2017.09.010",80
"10.1186/s12862-017-0973-4",39
"10.1186/s13059-016-0992-2",27
"10.3389/fmicb.2017.01479",30
"10.1016/j.molcel.2017.11.006",116
"10.1111/jpy.12578",21
"10.1016/j.scib.2017.04.025",91
"10.3389/fnhum.2017.00433",124
"10.1016/j.ymeth.2017.04.018",31
"10.1038/nmat5025",86
"10.1128/iai.00182-17",21
"10.1111/mec.14111",122
"10.1371/journal.pcbi.1005827",146
"10.1186/s12864-016-2364-4",96
"10.1637/11525-110216-reg.1",122
"10.1016/j.neuroimage.2017.09.003",108
"10.1093/infdis/jiw642",104
"10.1073/pnas.1708772114",162
"10.1016/j.ajhg.2017.04.004",970
"10.1038/s41598-017-07191-y",416
"10.1111/1365-2656.12619",120
"10.1111/mec.13985",108
"10.1038/s41598-017-02854-2",104
"10.1016/j.cub.2017.01.013",336
"10.1038/gene.2017.10",63
"10.3389/fnbot.2017.00022",26
"10.1126/sciadv.1700362",164
"10.1016/j.biocontrol.2017.05.009",51
"10.1038/cr.2017.106",476
"10.1016/j.cell.2017.10.019",238
"10.1016/j.yexcr.2017.05.013",25
"10.1371/journal.pone.0172276",52
"10.1086/691330",36
"10.1038/s41398-017-0011-8",24
"10.3389/fmicb.2017.01548",26
"10.1126/science.aan6836",122
"10.1093/bioinformatics/btw763",164
"10.1073/pnas.1717421114",26
"10.1101/gr.218727.116",72
"10.1534/genetics.117.203836",72
"10.1371/journal.pcbi.1005588",44
"10.1038/s41598-017-06293-x",50
"10.1371/journal.pone.0184896",168
"10.1186/s12859-017-1511-5",96
"10.1098/rstb.2016.0153",25
"10.3389/fnagi.2017.00215",273
"10.1371/journal.pone.0177429",268
"10.1186/s12915-017-0412-4",30
"10.1021/acs.jnatprod.7b00322",41
"10.1073/pnas.1701944114",1392
"10.1021/acs.jctc.7b00996",25
"10.1371/journal.pone.0189775",81
"10.1038/s41598-017-10842-9",198
"10.3389/fncir.2017.00056",78
"10.4049/jimmunol.1601522",425
"10.1016/j.neuroimage.2016.11.011",260
"10.1093/gigascience/giw008",89
"10.1128/jb.00127-17",121
"10.1038/nmeth.4392",165
"10.1016/j.bbamem.2017.04.003",15
"10.1016/j.jsb.2017.03.002",84
"10.1038/nature24268",2060
"10.1534/g3.117.043596",49
"10.1038/ncomms15606",143
"10.3389/fmars.2017.00401",296
"10.1093/molbev/msw023",21
"10.1371/journal.pgen.1007065",82
"10.3390/toxins9110375",51
"10.1534/genetics.117.300067",19
"10.1016/j.celrep.2017.07.010",67
"10.1038/s41598-017-05507-6",500
"10.4490/algae.2017.32.2.25",114
"10.1093/hmg/ddx260",584
"10.1371/journal.pone.0147815",12
"10.1016/j.jbiotec.2017.08.015",20
"10.1038/ng.3808",3120
"10.7554/elife.31181",1040
"10.1186/s13059-017-1209-z",51
"10.1371/journal.pone.0190242",51
"10.1073/pnas.1709257114",38
"10.3835/plantgenome2016.10.0110",64
"10.1002/ecs2.1889",24
"10.1016/j.epidem.2017.02.013",67
"10.1038/nnano.2017.98",39
"10.1073/pnas.1606948114",41
"10.1016/j.bbabio.2017.02.010",78
"10.1111/acer.13472",26
"10.1098/rsif.2016.0999",148
"10.1038/hdy.2015.104",312
"10.7554/elife.26792",203
"10.1016/j.cub.2017.02.014",2
"10.1242/bio.027771",15
"10.1083/jcb.201610039",154
"10.1523/jneurosci.1436-17.2017",60
"10.1016/j.cub.2017.08.073",32
"10.1016/j.neuron.2017.04.040",29
"10.1016/j.ejmech.2017.08.040",52
"10.1039/c7nr04974a",56
"10.1523/jneurosci.3880-16.2017",84
"10.1534/g3.117.044198",62
"10.1021/acssynbio.6b00335",94
"10.1093/gbe/evx198",115
"10.1128/mcb.00190-17",104
"10.1534/genetics.117.300134",64
"10.1038/s41593-017-0017-9",96
"10.1038/s41467-017-02214-8",186
"10.1186/s13059-017-1379-8",28
"10.1016/j.immuni.2017.07.009",55
"10.1038/s41598-017-16030-z",40
"10.1186/s12862-017-0941-z",115
"10.1016/j.cub.2017.10.061",116
"10.1534/genetics.116.193979",66
"10.1016/j.placenta.2017.04.015",357
"10.1371/journal.pone.0178381",86
"10.1111/1758-2229.12579",27
"10.3389/fimmu.2017.01500",93
"10.1016/j.neuroimage.2017.02.037",110
"10.1093/jamia/ocw148",422
"10.1038/srep19420",108
"10.1093/gbe/evx192",150
"10.1371/journal.pgen.1006578",254
"10.1534/genetics.117.300057",31
"10.1111/eva.12480",92
"10.1371/journal.pone.0190106",19
"10.1074/jbc.m117.811026",318
"10.1093/hmg/ddx133",26
"10.1093/scan/nsx123",176
"10.1021/acs.jced.7b00174",22
"10.1371/journal.pcbi.1005259",115
"10.1103/physreve.96.012404",168
"10.1038/s41559-017-0233-4",68
"10.7554/elife.32056",56
"10.1091/mbc.e16-09-0639",116
"10.1242/jcs.211656",34
"10.1371/journal.pcbi.1005741",162
"10.1038/s41525-017-0032-5",270
"10.1073/pnas.1620312114",27
"10.1093/bioinformatics/btw691",146
"10.1186/s12915-017-0383-5",54
"10.1038/s41598-017-12634-7",60
"10.1177/0271678x17709198",1120
"10.1371/journal.pcbi.1005828",309
"10.1371/journal.pcbi.1005319",28
"10.1111/nph.14409",22
"10.1002/hbm.23744",626
"10.1111/geb.12569",94
"10.1038/srep46487",126
"10.1534/g3.117.300188",61
"10.1038/ncomms14221",56
"10.1016/j.molcel.2017.06.031",31
"10.1093/bioinformatics/btw816",47
"10.1093/molbev/msx148",972
"10.1016/j.tpb.2017.06.003",36
"10.1038/s41467-017-01874-w",16
"10.1038/ismej.2017.93",25
"10.1093/nar/gkx361",52
"10.1371/journal.pone.0174216",16
"10.1242/jeb.160895",279
"10.1371/journal.pcbi.1005814",77
"10.1016/j.genrep.2017.05.006",169
"10.1534/genetics.117.201251",22
"10.1101/gr.214205.116",579
"10.1098/rsif.2017.0425",129
"10.1371/journal.pone.0175135",111
"10.7554/elife.29820",20
"10.1369/0022155417719419",88
"10.1126/sciadv.1602498",17
"10.1038/s41598-017-10067-w",68
"10.1534/g3.117.300264",102
"10.1093/nar/gkx174",624
"10.1186/s13148-017-0362-2",153
"10.1016/j.cell.2017.10.023",918
"10.1016/j.cub.2017.06.046",248
"10.1016/j.jhevol.2017.06.004",56
"10.3389/fnmol.2017.00247",298
"10.1016/j.neulet.2017.09.042",31
"10.1016/j.cub.2017.03.033",27
"10.1152/jn.00195.2017",15
"10.1038/nature24456",21
"10.1016/j.molp.2017.05.010",50
"10.1038/s41467-017-01836-2",132
"10.1093/molbev/msx137",15
"10.1083/jcb.201703103",120
"10.1101/gad.297630.117",168
"10.1016/j.ydbio.2017.06.030",174
"10.1002/hbm.23471",36
"10.1016/j.celrep.2017.09.094",13
"10.1038/cdd.2017.120",152
"10.1038/ncomms15288",28
"10.1186/s12864-017-3668-8",20
"10.1038/s41598-017-12884-5",52
"10.1038/srep46330",436
"10.1186/s12864-016-3394-7",22
"10.1016/j.ydbio.2017.08.026",18
"10.1016/j.cels.2017.09.001",49
"10.1073/pnas.1706665114",48
"10.1037/com0000069",30
"10.1093/bioinformatics/btw695",28
"10.1186/s13073-017-0455-8",28
"10.1186/s12859-017-1676-y",58
"10.1016/j.jtbi.2017.02.007",14
"10.7554/elife.32038",66
"10.1016/j.cell.2017.09.006",63
"10.1111/mec.14263",16
"10.1098/rsos.170617",30
"10.1038/srep43223",190
"10.1038/ng.3981",304
"10.1186/s13072-016-0108-y",242
"10.1534/genetics.117.300395",363
"10.7554/elife.22345",218
"10.1186/s13036-016-0045-0",111
"10.7554/elife.24459",318
"10.1038/nature23451",1156
"10.1038/nbt.3900",1156
"10.1038/nn.4592",62
"10.1038/ismej.2016.131",50
"10.1111/mec.14192",62
"10.1038/ng.3975",72
"10.1093/nar/gkx900",8
"10.1016/j.cogpsych.2017.11.002",68
"10.1038/nn.4650",68
"10.1037/rev0000046",53
"10.1124/jpet.117.241042",46
"10.1093/hmg/ddw432",336
"10.1371/journal.pone.0176334",156
"10.1038/s41598-017-14342-8",58
"10.3389/fmicb.2017.01461",61
"10.1186/s12918-017-0500-7",21
"10.1007/s10592-016-0919-1",52
"10.1016/j.mbs.2016.11.003",38
"10.7554/elife.22279",46
"10.1016/j.bpj.2016.10.042",585
"10.1091/mbc.e16-09-0674",78
"10.1038/s41467-017-00173-8",74
"10.1038/srep41133",45
"10.1007/s10900-017-0326-7",310
"10.1093/gigascience/gix065",98
"10.1038/hdy.2017.5",744
"10.1093/molbev/msx177",744
"10.1128/mbio.01496-17",25
"10.1016/j.neuron.2016.12.027",36
"10.1038/nmeth.3866",63
"10.2807/1560-7917.es.2017.22.27.30569",58
"10.1186/s12859-017-1602-3",72
"10.7554/elife.28086",25
"10.1093/nar/gkx704",76
"10.1093/bioinformatics/btx058",58
"10.1111/tpj.13746",330
"10.1086/691778",48
"10.1038/nsmb.3398",107
"10.1371/journal.pone.0186119",22
"10.1534/g3.116.035162",123
"10.1371/journal.pone.0190271",12
"10.1093/bioinformatics/btx371",57
"10.1098/rspb.2016.2381",50
"10.1534/genetics.117.201970",50
"10.1177/0271678x16663214",362
"10.3389/fninf.2017.00047",92
"10.1128/aem.01168-17",46
"10.1523/jneurosci.3642-16.2017",128
"10.1038/nnano.2017.113",404
"10.1073/pnas.1705867114",23
"10.1074/jbc.m116.770099",200
"10.7717/peerj.1773",16
"10.1371/journal.pgen.1006594",358
"10.1242/dev.157826",50
"10.1038/s41598-017-12072-5",29
"10.1017/thg.2017.35",452
"10.1371/journal.pone.0175759",90
"10.1038/s41598-017-14892-x",92
"10.1534/genetics.117.300262",40
"10.1073/pnas.1701536114",141
"10.1093/bioinformatics/btx473",138
"10.1371/journal.pone.0170486",96
"10.7717/peerj-cs.104",357
"10.1242/dmm.029165",42
"10.1016/j.jneumeth.2016.06.023",75
"10.1038/ismej.2017.82",21
"10.1083/jcb.201705113",22
"10.1038/s41598-017-08881-3",27
"10.1038/nbt.4020",51
"10.7717/peerj.3281",376
"10.1162/jocn_a_01090",82
"10.1074/mcp.ra117.000023",124
"10.1016/j.biomaterials.2017.08.026",177
"10.1093/nar/gkx302",46
"10.1093/hmg/ddx240",83
"10.3389/fmicb.2017.01180",65
"10.1088/1478-3975/aa708a",94
"10.1105/tpc.17.00154",444
"10.1371/journal.pcbi.1005590",264
"10.3389/fmicb.2017.01283",34
"10.1016/j.bbr.2017.03.048",34
"10.1038/s41598-017-08030-w",122
"10.1016/j.cels.2017.07.007",52
"10.1038/s41467-017-00494-8",213
"10.1364/oe.25.017798",213
"10.7554/elife.25618.001",30
"10.1016/j.ecocom.2017.02.004",74
"10.1007/s11032-017-0697-6",23
"10.1186/s12864-017-4373-3",58
"10.1016/j.molmet.2017.03.007",476
"10.1534/g3.116.037572",76
"10.1016/j.bpj.2017.08.024",98
"10.1093/cid/cix210",158
"10.1038/srep46188",53
"10.1016/j.neulet.2017.09.034",15
"10.1111/tpj.13738",60
"10.1186/s12859-017-1872-9",44
"10.1016/j.cell.2017.10.029",152
"10.7554/elife.29593",13
"10.1534/genetics.116.189621",62
"10.1073/pnas.1710522114",312
"10.1186/s12918-017-0471-8",116
"10.1093/bioinformatics/btx067",29
"10.1242/jcs.200634",84
"10.3389/fnbeh.2017.00028",58
"10.1016/j.ajhg.2016.11.012",51
"10.1371/journal.pcbi.1005592",84
"10.1038/s41598-017-17020-x",52
"10.1039/c7sc02138k",45
"10.1016/j.neuroimage.2016.11.064",53
"10.1016/j.neuroimage.2017.06.056",56
"10.1016/j.cpb.2017.11.001",64
"10.1534/genetics.116.194571",17
"10.1098/rsif.2017.0480",36
"10.1126/science.aag2355",436
"10.1186/s12916-017-0893-6",232
"10.1371/journal.pone.0183632",21
"10.1111/1755-0998.12701",216
"10.1038/s41598-017-16129-3",100
"10.1534/g3.117.044669",120
"10.1371/journal.pgen.1006770",71
"10.1128/mbio.00473-17",24
"10.1093/bioinformatics/btw584",31
"10.1016/j.molcel.2017.11.022",33
"10.1021/acs.jpclett.6b02657",92
"10.1038/ncb3561",152
"10.7554/elife.22152.001",38
"10.1073/pnas.1700248114",108
"10.1111/nph.14759",24
"10.1073/pnas.1609244114",36
"10.1523/jneurosci.0938-17.2017",213
"10.1038/s41598-017-00494-0",36
"10.1101/gr.210930.116",44
"10.1038/nsmb.3402",196
"10.1111/mec.14195",98
"10.1038/gim.2016.118",54
"10.1242/bio.025502",22
"10.1523/jneurosci.0946-17.2017",14
"10.1038/s41598-017-11817-6",231
"10.1093/molbev/msx122",19
"10.1038/s41467-017-01082-6",78
"10.1093/nar/gkx215",39
"10.1038/s41467-017-01389-4",80
"10.1128/aem.00824-17",33
"10.1093/sysbio/syx028",37
"10.1534/genetics.116.189985",74
"10.1007/s00442-017-3900-x",31
"10.3897/subtbiol.24.15013",41
"10.1073/pnas.1712706114",26
"10.1038/ncomms12700",108
"10.1063/1.4985756",24
"10.1038/nmeth.4256",214
"10.1159/000480335",26
"10.1016/j.molcel.2017.08.004",76
"10.7554/elife.22057",64
"10.1371/journal.pcbi.1005679",135
"10.1038/ng.3818",33
"10.1186/s12864-017-3769-4",38
"10.1093/hmg/ddx092",57
"10.1016/j.gene.2017.06.028",20
"10.1016/j.ymeth.2017.04.004",16
"10.1038/ng.3955",33
"10.1038/ncomms15015",42
"10.3389/fcimb.2017.00055",43
"10.1099/mic.0.000415",11
"10.1038/srep44206",279
"10.1111/jeb.13000",33
"10.1152/jn.00275.2017",165
"10.1371/journal.pone.0186969",13
"10.1371/journal.ppat.1006438",134
"10.1093/sleep/zsx069",200
"10.1016/j.meegid.2016.12.007",25
"10.1007/s00265-017-2318-0",60
"10.1074/jbc.m117.790097",244
"10.1038/nature24033",21
"10.1152/jn.00911.2016",58
"10.1016/j.neuroimage.2017.09.012",210
"10.1111/age.12586",184
"10.1111/1462-2920.13726",122
"10.1093/sysbio/syw096",129
"10.1371/journal.pgen.1006495",162
"10.1111/mec.14105",23
"10.1016/j.cub.2017.03.047",33
"10.1098/rsif.2017.0160",38
"10.1080/15384101.2017.1361064",13
"10.1016/j.jmb.2017.06.010",25
"10.1371/journal.pgen.1006585",49
"10.1073/pnas.1703105114",118
"10.1073/pnas.1620013114",108
"10.1038/s41598-017-08346-7",378
"10.1038/s41598-017-02855-1",62
"10.1038/s41467-017-00828-6",21
"10.1186/s12916-017-0978-2",172
"10.7554/elife.22582",40
"10.1016/j.jsb.2017.10.004",144
"10.1371/journal.pcbi.1005836",226
"10.1093/bioinformatics/btv461",30
"10.1523/jneurosci.0105-17.2017",19
"10.1371/journal.pone.0181796",162
"10.1038/s41598-017-09966-9",80
"10.1074/jbc.m117.819144",16
"10.1038/s41598-017-01243-z",35
"10.1186/s12864-017-4104-9",29
"10.1242/dev.146290",20
"10.1016/j.cels.2017.04.008",37
"10.1093/bioinformatics/btx500",220
"10.1038/nprot.2017.066",63
"10.1093/nar/gkx466",92
"10.1534/g3.116.037622",43
"10.1093/nar/gkv1242",16
"10.1038/s41598-017-04205-7",200
"10.1186/s12915-017-0430-2",150
"10.1101/gr.215087.116",40
"10.1038/s41598-017-13003-0",20
"10.1021/acssynbio.7b00112",80
"10.1038/s41598-017-15938-w",8
"10.1083/jcb.201612018",68
"10.1073/pnas.1618555114",68
"10.1093/gigascience/gix080",29
"10.1371/journal.pone.0172802",14
"10.1371/journal.pgen.1006779",1020
"10.1038/s41598-017-02908-5",231
"10.1038/ncomms13999",32
"10.1016/j.cell.2017.07.016",284
"10.1523/eneuro.0341-16.2017",58
"10.15252/embj.201797876",55
"10.1134/s1063776116060133",8
"10.1038/s41598-017-17614-5",22
"10.1371/journal.pgen.1006881",58
"10.1371/journal.pone.0188429",48
"10.1186/s13059-017-1284-1",138
"10.1016/j.molcel.2017.11.023",92
"10.1038/s41598-017-07497-x",9
"10.1364/boe.8.003440",159
"10.1371/journal.ppat.1006185",5
"10.1101/gr.202150.115",63
"10.1186/s12864-016-3380-0",66
"10.1091/mbc.e17-06-0405",171
"10.1111/mec.14384",20
"10.1016/j.fsigen.2016.12.007",48
"10.1242/dev.156406",14
"10.1093/bioinformatics/btw589",19
"10.1007/s00705-017-3454-6",35
"10.1007/s00442-017-3912-6",26
"10.1371/journal.pcbi.1005409",18
"10.1038/s41598-017-12575-1",42
"10.1126/science.aam8036",32
"10.1016/j.celrep.2016.12.073",52
"10.1038/srep44055",12
"10.1073/pnas.1704877114",158
"10.7554/elife.25069",123
"10.1523/jneurosci.0564-17.2017",10
"10.1371/journal.pone.0175944",11
"10.1242/dev.147637",17
"10.1038/s41598-017-10072-z",92
"10.1523/eneuro.0131-17.2017",82
"10.1093/nar/gkw1328",78
"10.1038/ismej.2016.90",13
"10.1128/mcb.00630-16",120
"10.1111/mec.14273",264
"10.1080/20423489.2017.1393191",38
"10.1002/ece3.3215",122
"10.1186/s12915-017-0451-x",222
"10.7717/peerj.3512",38
"10.1016/j.cub.2017.11.014",72
"10.1109/tbme.2016.2607183",42
"10.1074/jbc.m117.811398",30
"10.3389/fgene.2017.00023",56
"10.1152/jn.00506.2017",32
"10.1038/s41598-017-09790-1",9
"10.1534/genetics.115.184622",15
"10.1093/bioinformatics/btw777",38
"10.1126/science.aak9995",24
"10.1371/journal.pcbi.1005667",118
"10.1111/1462-2920.13629",146
"10.1038/s41598-017-00912-3",12
"10.1016/j.tpb.2017.09.002",64
"10.1007/s00253-016-7825-9",14
"10.1534/g3.116.029660",35
"10.1083/jcb.201705085",196
"10.1371/journal.pgen.1006646",70
"10.3389/fnagi.2017.00214",58
"10.1038/s41598-017-10426-7",6
"10.1371/journal.pgen.1007117",23
"10.1016/j.heliyon.2017.e00238",15
"10.1371/journal.pcbi.1005285",228
"10.1038/s41598-017-18010-9",30
"10.1016/j.neulet.2017.05.002",14
"10.1016/j.neuroimage.2016.12.040",94
"10.1111/1462-2920.13829",16
"10.1038/s41598-017-02685-1",40
"10.1186/s12915-017-0371-9",43
"10.1098/rspb.2017.0200",86
"10.1162/jocn_a_01106",11
"10.1128/jvi.02315-16",21
"10.7554/elife.29107",31
"10.1038/nmeth.4189",52
"10.1016/j.heliyon.2017.e00305",3
"10.1093/hmg/ddx361",120
"10.1186/s12983-017-0197-x",11
"10.1016/j.neubiorev.2017.10.001",16
"10.1002/hipo.22742",96
"10.1007/s10404-017-1988-2",33
"10.1007/s11515-016-1422-2",9
"10.3389/fmicb.2017.01312",15
"10.1016/j.nicl.2017.03.008",56
"10.7554/elife.28652",22
"10.1371/journal.pone.0187770",13
"10.1038/s41598-017-00659-x",123
"10.1016/j.bpj.2017.05.005",123
"10.1111/jeb.13033",50
"10.1534/genetics.116.196220",40
"10.1007/s10682-015-9805-4",58
"10.1016/j.brainres.2017.09.011",134
"10.1093/bioinformatics/btw682",24
"10.1186/s12867-017-0094-z",40
"10.1038/s41562-017-0072",28
"10.7554/elife.22144",42
"10.3389/fpls.2017.01611",14
"10.1371/journal.pone.0187602",96
