"PREPRINT_DOI","ARTICLE_DOI","IS_OA","JOURNAL_IS_OA"
"10.1101/104398","10.1242/dev.150094",TRUE,FALSE
"10.1101/083865","10.1371/journal.pgen.1006841",TRUE,TRUE
"10.1101/081430","10.15252/msb.20167456",TRUE,TRUE
"10.1101/050302","10.1091/mbc.e16-06-0370",TRUE,FALSE
"10.1101/016329","10.7554/elife.10778",TRUE,TRUE
"10.1101/002725","10.1186/s13059-015-0598-0",TRUE,FALSE
"10.1101/009423","10.1088/1478-3975/12/2/025002",TRUE,FALSE
"10.1101/113274","10.1093/beheco/arx161",FALSE,FALSE
"10.1101/137265","10.7554/elife.30054",TRUE,TRUE
"10.1101/048264","10.12688/f1000research.11223.1",TRUE,TRUE
"10.1101/141101","10.1186/s12918-017-0500-7",TRUE,TRUE
"10.1101/170258","10.1016/j.agrformet.2017.11.023",FALSE,FALSE
"10.1101/194589","10.3390/v9120388",TRUE,TRUE
"10.1101/138651","10.1016/j.orggeochem.2017.06.020",FALSE,FALSE
"10.1101/071852","10.1073/pnas.1701136114",TRUE,FALSE
"10.1101/090324","10.1371/journal.ppat.1006633",TRUE,TRUE
"10.1101/033464","10.1073/pnas.1600338113",TRUE,FALSE
"10.1101/031013","10.1534/g3.115.024596",TRUE,TRUE
"10.1101/012179","10.1038/nmeth.3505",TRUE,FALSE
"10.1101/033043","10.1371/journal.pgen.1005774",TRUE,TRUE
"10.1101/057323","10.1038/s41598-017-09424-6",TRUE,TRUE
"10.1101/092536","10.1091/mbc.e17-04-0238",TRUE,FALSE
"10.1101/119511","10.1038/s41598-017-07866-6",TRUE,TRUE
"10.1101/125336","10.1038/s41598-017-08884-0",TRUE,TRUE
"10.1101/098681","10.1534/genetics.116.198051",TRUE,FALSE
"10.1101/035873","10.1093/sysbio/syw075",TRUE,FALSE
"10.1101/070342","10.1016/j.bpj.2017.03.018",TRUE,FALSE
"10.1101/118372","10.1111/mec.14131",FALSE,FALSE
"10.1101/095752","10.7554/elife.23866",TRUE,TRUE
"10.1101/093559","10.1007/s00251-017-0977-7",TRUE,FALSE
"10.1101/102053","10.1534/g3.117.039479",TRUE,TRUE
"10.1101/028969","10.1016/j.meegid.2015.11.030",TRUE,FALSE
"10.1101/014472","10.1093/bioinformatics/btv368",TRUE,FALSE
"10.1101/098624","10.1111/faf.12208",FALSE,FALSE
"10.1101/076430","10.1371/journal.pone.0169432",TRUE,TRUE
"10.1101/085225","10.1128/aem.03035-16",TRUE,FALSE
"10.1101/072363","10.1016/j.ajhg.2016.09.016",TRUE,FALSE
"10.1101/009258","10.1016/j.ajhg.2015.05.016",TRUE,FALSE
"10.1101/011106","10.1007/s11295-015-0866-x",FALSE,FALSE
"10.1101/048207","10.1016/j.cels.2016.05.007",TRUE,FALSE
"10.1101/051581","10.1098/rsos.160654",TRUE,TRUE
"10.1101/058024","10.1371/journal.pbio.2000744",TRUE,TRUE
"10.1101/048348","10.7717/peerj.2617",TRUE,TRUE
"10.1101/052928","10.1073/pnas.1607601113",TRUE,FALSE
"10.1101/051599","10.1074/jbc.m116.738799",TRUE,FALSE
"10.1101/097998","10.1128/msphere.00367-16",TRUE,TRUE
"10.1101/053603","10.1038/srep31631",TRUE,TRUE
"10.1101/136879","10.1523/jneurosci.1289-17.2017",TRUE,FALSE
"10.1101/131227","10.1016/j.celrep.2017.10.069",TRUE,TRUE
"10.1101/092668","10.1016/j.ajhg.2017.09.022",TRUE,FALSE
"10.1101/127365","10.1016/j.neuroimage.2017.09.039",TRUE,FALSE
"10.1101/134874","10.1016/j.chom.2017.08.010",TRUE,FALSE
"10.1101/106815","10.1038/s41598-017-12104-0",TRUE,TRUE
"10.1101/044396","10.1016/j.exer.2016.04.023",TRUE,FALSE
"10.1101/021550","10.1098/rsif.2015.0881",TRUE,FALSE
"10.1101/020255","10.1093/bioinformatics/btv546",TRUE,FALSE
"10.1101/027904","10.1093/bioinformatics/btv646",TRUE,FALSE
"10.1101/128751","10.1111/age.12595",FALSE,FALSE
"10.1101/095547","10.1093/molbev/msx121",TRUE,FALSE
"10.1101/128942","10.1038/s41598-017-08520-x",TRUE,TRUE
"10.1101/125567","10.1371/journal.pgen.1006891",TRUE,TRUE
"10.1101/132092","10.1371/journal.pone.0180372",TRUE,TRUE
"10.1101/142117","10.1016/j.neuroscience.2017.05.032",FALSE,FALSE
"10.1101/078329","10.1534/genetics.116.196436",TRUE,FALSE
"10.1101/062935","10.7717/peerj.3081",TRUE,TRUE
"10.1101/073692","10.1038/nmeth.4220",TRUE,FALSE
"10.1101/019323","10.1371/journal.pgen.1005648",TRUE,TRUE
"10.1101/085191","10.1186/s12859-017-1561-8",TRUE,TRUE
"10.1101/072397","10.3389/fnhum.2017.00038",TRUE,TRUE
"10.1101/059022","10.1101/gr.213587.116",TRUE,FALSE
"10.1101/071829","10.1098/rsob.160272",TRUE,TRUE
"10.1101/042424","10.1534/genetics.116.193474",TRUE,FALSE
"10.1101/074260","10.1038/srep37237",TRUE,TRUE
"10.1101/009027","10.1073/pnas.1503830112",TRUE,FALSE
"10.1101/007278","10.1016/j.anbehav.2015.03.019",TRUE,FALSE
"10.1101/031922","10.1086/688666",TRUE,FALSE
"10.1101/055459","10.1016/j.ijid.2016.08.023",TRUE,TRUE
"10.1101/030833","10.1111/evo.13016",FALSE,FALSE
"10.1101/023804","10.1111/rssb.12206",TRUE,FALSE
"10.1101/038844","10.1038/srep31519",TRUE,TRUE
"10.1101/021741","10.1371/journal.pone.0157022",TRUE,TRUE
"10.1101/150003","10.1038/s41598-017-16543-7",TRUE,TRUE
"10.1101/043307","10.1091/mbc.e16-03-0158",TRUE,FALSE
"10.1101/135590","10.1534/g3.117.300183",TRUE,TRUE
"10.1101/019976","10.1111/pce.12702",FALSE,FALSE
"10.1101/168518","10.15252/embr.201744559",TRUE,FALSE
"10.1101/088427","10.1038/s41598-017-02744-7",TRUE,TRUE
"10.1101/098103","10.1038/s41598-017-02942-3",TRUE,TRUE
"10.1101/028332","10.1093/nar/gkw1109",TRUE,TRUE
"10.1101/057729","10.7554/elife.20899",TRUE,TRUE
"10.1101/123018","10.1371/journal.pone.0175309",TRUE,TRUE
"10.1101/026732","10.1086/691330",TRUE,FALSE
"10.1101/024737","10.1016/j.jtbi.2017.04.001",FALSE,FALSE
"10.1101/110726","10.1038/srep45369",TRUE,TRUE
"10.1101/085266","10.1038/nmicrobiol.2017.29",FALSE,FALSE
"10.1101/018077","10.1093/gbe/evv122",TRUE,TRUE
"10.1101/025411","10.1371/journal.pone.0141920",TRUE,TRUE
"10.1101/027938","10.1371/journal.pgen.1005732",TRUE,TRUE
"10.1101/019596","10.1371/journal.pone.0139516",TRUE,TRUE
"10.1101/073239","10.1371/journal.pcbi.1005324",TRUE,TRUE
"10.1101/053298","10.3389/fphys.2016.00398",TRUE,TRUE
"10.1101/060152","10.3389/fnmol.2016.00082",TRUE,TRUE
"10.1101/061390","10.1063/1.4966156",FALSE,FALSE
"10.1101/179416","10.1128/msphere.00456-17",TRUE,TRUE
"10.1101/017509","10.1093/bioinformatics/btw085",TRUE,FALSE
"10.1101/050013","10.1074/jbc.m116.729194",TRUE,FALSE
"10.1101/114785","10.12688/f1000research.11175.1",TRUE,TRUE
"10.1101/174292","10.1073/pnas.1716002114",TRUE,FALSE
"10.1101/114579","10.1186/s13059-017-1346-4",TRUE,TRUE
"10.1101/191841","10.1037/bne0000217",FALSE,FALSE
"10.1101/162990","10.1039/c7ib00120g",TRUE,FALSE
"10.1101/090993","10.1186/s40168-017-0270-x",TRUE,TRUE
"10.1101/022285","10.1371/journal.pgen.1005972",TRUE,TRUE
"10.1101/154948","10.1016/j.biomaterials.2017.08.026",TRUE,FALSE
"10.1101/146563","10.1016/j.aca.2017.07.026",FALSE,FALSE
"10.1101/094466","10.1038/nature23001",TRUE,FALSE
"10.1101/090092","10.1021/acs.jcim.7b00085",FALSE,FALSE
"10.1101/072405","10.1186/s12862-017-0979-y",TRUE,TRUE
"10.1101/109728","10.1186/s12859-017-1708-7",TRUE,TRUE
"10.1101/096420","10.1073/pnas.1616130114",TRUE,FALSE
"10.1101/054635","10.7717/peerj.3281",TRUE,TRUE
"10.1101/089078","10.3389/fpls.2017.00282",TRUE,TRUE
"10.1101/027334","10.1038/ncomms9733",TRUE,TRUE
"10.1101/071613","10.7554/elife.21007",TRUE,TRUE
"10.1101/064626","10.12688/f1000research.9471.1",TRUE,TRUE
"10.1101/027045","10.1038/srep39279",TRUE,TRUE
"10.1101/053256","10.1101/gr.209247.116",TRUE,FALSE
"10.1101/017020","10.1534/genetics.115.176677",TRUE,FALSE
"10.1101/012799","10.1186/s13059-015-0720-3",TRUE,TRUE
"10.1101/150110","10.1373/clinchem.2017.279935",TRUE,FALSE
"10.1101/032219","10.1186/s12918-016-0313-0",TRUE,TRUE
"10.1101/047811","10.1111/evo.13032",FALSE,FALSE
"10.1101/116046","10.1002/sta4.144",FALSE,FALSE
"10.1101/158238","10.1002/gcc.22512",TRUE,FALSE
"10.1101/105940","10.1371/journal.pone.0184202",TRUE,TRUE
"10.1101/123687","10.1534/g3.117.043687",TRUE,TRUE
"10.1101/117440","10.1371/journal.pone.0183595",TRUE,TRUE
"10.1101/134254","10.1371/journal.pgen.1006852",TRUE,TRUE
"10.1101/063875","10.1093/bioinformatics/btx025",TRUE,FALSE
"10.1101/067025","10.7554/elife.24414",TRUE,TRUE
"10.1101/088047","10.1086/691537",FALSE,FALSE
"10.1101/060079","10.1073/pnas.1617268114",TRUE,FALSE
"10.1101/083022","10.1523/jneurosci.3272-16.2017",TRUE,FALSE
"10.1101/061473","10.1016/j.evolhumbehav.2016.11.001",FALSE,FALSE
"10.1101/073569","10.1016/j.neuroimage.2016.12.072",TRUE,FALSE
"10.1101/059733","10.1038/sdata.2016.110",TRUE,TRUE
"10.1101/077826","10.1038/ncomms13652",TRUE,TRUE
"10.1101/036137","10.1186/s13059-016-1089-7",TRUE,TRUE
"10.1101/006692","10.1186/s13059-015-0602-8",TRUE,FALSE
"10.1101/033373","10.1534/genetics.115.185058",TRUE,FALSE
"10.1101/071548","10.1038/nmicrobiol.2016.167",TRUE,FALSE
"10.1101/191049","10.1534/g3.117.300416",TRUE,TRUE
"10.1101/040212","10.1038/ncomms12463",TRUE,TRUE
"10.1101/048892","10.1534/genetics.116.190462",TRUE,FALSE
"10.1101/050914","10.1534/genetics.116.188409",TRUE,FALSE
"10.1101/045591","10.1016/j.biochi.2016.06.012",TRUE,FALSE
"10.1101/186460","10.1038/s41598-017-16669-8",TRUE,TRUE
"10.1101/166256","10.7554/elife.30120",TRUE,TRUE
"10.1101/141333","10.1534/genetics.117.300261",TRUE,FALSE
"10.1101/166041","10.1128/jvi.01137-17",TRUE,FALSE
"10.1101/103481","10.1016/j.celrep.2017.10.010",TRUE,TRUE
"10.1101/136804","10.1038/s41598-017-15539-7",TRUE,TRUE
"10.1101/125070","10.1364/boe.8.004369",TRUE,FALSE
"10.1101/019851","10.1093/molbev/msv249",TRUE,FALSE
"10.1101/018143","10.1016/j.ajhg.2015.12.022",TRUE,FALSE
"10.1101/126458","10.1016/j.jmb.2017.06.024",TRUE,FALSE
"10.1101/044941","10.1093/molbev/msx083",TRUE,FALSE
"10.1101/110858","10.1128/mbio.00438-17",TRUE,TRUE
"10.1101/107334","10.1016/j.bpj.2017.06.050",TRUE,FALSE
"10.1101/097006","10.1007/s10144-017-0586-1",FALSE,FALSE
"10.1101/107011","10.1098/rspb.2017.0335",TRUE,FALSE
"10.1101/091835","10.1186/s12864-017-3769-4",TRUE,TRUE
"10.1101/073551","10.1186/s13100-017-0088-x",TRUE,TRUE
"10.1101/002485","10.1371/journal.pone.0172826",TRUE,TRUE
"10.1101/026682","10.1371/journal.pone.0146500",TRUE,TRUE
"10.1101/097188","10.7554/elife.21856",TRUE,TRUE
"10.1101/055442","10.1111/mec.13955",FALSE,FALSE
"10.1101/071811","10.1094/mpmi-08-16-0168-r",TRUE,FALSE
"10.1101/070862","10.1016/j.neuroimage.2016.11.036",TRUE,FALSE
"10.1101/048769","10.1073/pnas.1612676113",TRUE,FALSE
"10.1101/109330","10.1038/s41467-017-02356-9",TRUE,TRUE
"10.1101/011684","10.1007/s12041-016-0655-9",FALSE,FALSE
"10.1101/038646","10.1128/mbio.00201-16",TRUE,TRUE
"10.1101/173609","10.1111/tra.12537",TRUE,FALSE
"10.1101/154096","10.1016/j.molcel.2017.11.002",TRUE,FALSE
"10.1101/074682","10.1038/ng.3981",TRUE,FALSE
"10.1101/083626","10.7554/elife.22425",TRUE,TRUE
"10.1101/126714","10.1371/journal.pcbi.1005565",TRUE,TRUE
"10.1101/097659","10.7554/elife.24838",TRUE,TRUE
"10.1101/085084","10.1002/pd.5018",TRUE,FALSE
"10.1101/069567","10.7717/peerj.3035",TRUE,TRUE
"10.1101/081414","10.1186/s12917-017-0982-y",TRUE,TRUE
"10.1101/017707","10.1371/journal.pcbi.1004322",TRUE,TRUE
"10.1101/009001","10.1186/s13059-015-0611-7",TRUE,FALSE
"10.1101/070961","10.1038/ejhg.2017.15",TRUE,FALSE
"10.1101/099937","10.1016/j.cortex.2016.12.024",TRUE,FALSE
"10.1101/073254","10.1002/bies.201600188",FALSE,FALSE
"10.1101/070805","10.1038/ncomms13637",TRUE,TRUE
"10.1101/073643","10.1038/nsmb.3325",FALSE,FALSE
"10.1101/008623","10.1111/mec.13122",FALSE,FALSE
"10.1101/005223","10.1016/j.evolhumbehav.2014.04.001",FALSE,FALSE
"10.1101/009191","10.1093/molbev/msu394",TRUE,FALSE
"10.1101/006346","10.1016/j.neuron.2016.06.012",TRUE,FALSE
"10.1101/049296","10.1002/cne.24042",TRUE,FALSE
"10.1101/178848","10.1186/s13072-017-0167-8",TRUE,TRUE
"10.1101/125039","10.1038/s41467-017-01432-4",TRUE,TRUE
"10.1101/189316","10.1126/science.aao0464",TRUE,FALSE
"10.1101/145045","10.1016/j.cell.2017.10.019",TRUE,FALSE
"10.1101/092734","10.1038/ng.3952",TRUE,FALSE
"10.1101/113746","10.1073/pnas.1707009114",TRUE,FALSE
"10.1101/095448","10.1016/j.chembiol.2017.06.018",TRUE,FALSE
"10.1101/124255","10.1074/jbc.m117.790048",TRUE,FALSE
"10.1101/079657","10.1038/s41598-017-03182-1",TRUE,TRUE
"10.1101/109686","10.1016/j.ophtha.2017.03.045",TRUE,FALSE
"10.1101/061234","10.1371/journal.pone.0172500",TRUE,TRUE
"10.1101/041731","10.1038/gim.2016.103",TRUE,FALSE
"10.1101/001529","10.1163/15685373-12342153",FALSE,FALSE
"10.1101/011304","10.1016/j.humpath.2015.02.008",FALSE,FALSE
"10.1101/005603","10.1038/ncomms5689",TRUE,FALSE
"10.1101/037077","10.1534/g3.116.030874",TRUE,TRUE
"10.1101/037887","10.1086/686900",TRUE,FALSE
"10.1101/019398","10.1137/15m1028443",TRUE,FALSE
"10.1101/162263","10.3389/fncir.2017.00081",TRUE,TRUE
"10.1101/136390","10.1016/j.jaridenv.2017.11.008",TRUE,FALSE
"10.1101/081018","10.1016/j.neuron.2017.06.041",TRUE,FALSE
"10.1101/079343","10.1093/nar/gkx404",TRUE,TRUE
"10.1101/103770","10.1007/s10803-017-3207-0",FALSE,FALSE
"10.1101/082768","10.1186/s12859-017-1602-3",TRUE,TRUE
"10.1101/107524","10.1073/pnas.1618934114",TRUE,FALSE
"10.1101/109587","10.1103/physreve.95.042307",TRUE,FALSE
"10.1101/090167","10.1038/nmeth.4263",TRUE,FALSE
"10.1101/036855","10.3390/s17040761",TRUE,TRUE
"10.1101/009308","10.1016/j.neuroimage.2015.12.022",FALSE,FALSE
"10.1101/008763","10.1261/rna.051557.115",TRUE,FALSE
"10.1101/040964","10.1038/srep42561",TRUE,TRUE
"10.1101/073718","10.1371/journal.pone.0170732",TRUE,TRUE
"10.1101/035246","10.1016/j.tpb.2016.11.005",TRUE,FALSE
"10.1101/066464","10.7554/elife.22280",TRUE,TRUE
"10.1101/046714","10.1086/688658",TRUE,FALSE
"10.1101/004861","10.1002/hbm.22653",TRUE,FALSE
"10.1101/101220","10.1038/s41467-017-02386-3",TRUE,TRUE
"10.1101/070011","10.1093/gbe/evx188",TRUE,TRUE
"10.1101/004127","10.1098/rsif.2013.1095",TRUE,FALSE
"10.1101/055970","10.1074/mcp.m115.056481",TRUE,FALSE
"10.1101/055848","10.1371/journal.pone.0158442",TRUE,TRUE
"10.1101/021469","10.1534/genetics.115.179846",TRUE,FALSE
"10.1101/031161","10.1002/ece3.2247",TRUE,TRUE
"10.1101/084210","10.1038/s41598-017-17876-z",TRUE,TRUE
"10.1101/140889","10.1534/genetics.117.300395",TRUE,FALSE
"10.1101/125831","10.7554/elife.27574",TRUE,TRUE
"10.1101/080648","10.1083/jcb.201609114",TRUE,FALSE
"10.1101/174235","10.1128/jvi.01371-17",TRUE,FALSE
"10.1101/145938","10.1186/s12859-017-1930-3",TRUE,TRUE
"10.1101/174227","10.1186/s12864-017-4168-6",TRUE,TRUE
"10.1101/115196","10.1038/nmeth.4407",TRUE,FALSE
"10.1101/148338","10.1016/j.jbiotec.2017.10.004",FALSE,FALSE
"10.1101/124263","10.1186/s13148-017-0411-x",TRUE,TRUE
"10.1101/021659","10.1021/acs.jctc.5b00784",TRUE,FALSE
"10.1101/045294","10.1016/j.bbrep.2016.04.001",TRUE,TRUE
"10.1101/086447","10.7554/elife.27344",TRUE,TRUE
"10.1101/110965","10.1038/nnano.2017.127",FALSE,FALSE
"10.1101/082081","10.1093/nar/gkx210",TRUE,TRUE
"10.1101/131631","10.3389/fmicb.2017.01461",TRUE,TRUE
"10.1101/087627","10.1073/pnas.1620608114",TRUE,FALSE
"10.1101/093104","10.1016/j.yexcr.2017.05.014",FALSE,FALSE
"10.1101/084251","10.1186/s13073-017-0433-1",TRUE,TRUE
"10.1101/089714","10.1371/journal.pone.0173433",TRUE,TRUE
"10.1101/046508","10.1038/ncomms14825",TRUE,TRUE
"10.1101/078733","10.1107/s2059798317000031",TRUE,FALSE
"10.1101/038810","10.1093/jac/dkw421",TRUE,FALSE
"10.1101/095034","10.1016/j.jsb.2017.02.003",TRUE,FALSE
"10.1101/069930","10.1038/nprot.2016.180",TRUE,FALSE
"10.1101/145433","10.1099/mic.0.000579",TRUE,FALSE
"10.1101/153916","10.1093/molbev/msx281",TRUE,FALSE
"10.1101/083436","10.1534/genetics.117.300460",TRUE,FALSE
"10.1101/095950","10.1523/jneurosci.0322-17.2017",TRUE,FALSE
"10.1101/009456","10.1371/journal.pone.0110579",TRUE,TRUE
"10.1101/027540","10.1371/journal.pgen.1006235",TRUE,TRUE
"10.1101/010199","10.1007/s00285-016-1034-0",FALSE,FALSE
"10.1101/027169","10.1016/j.ecocom.2016.05.001",FALSE,FALSE
"10.1101/148833","10.1371/journal.pone.0189663",TRUE,TRUE
"10.1101/110759","10.1186/s13073-017-0492-3",TRUE,TRUE
"10.1101/044305","10.1111/2041-210x.12922",FALSE,FALSE
"10.1101/150581","10.1093/nar/gkx733",TRUE,TRUE
"10.1101/131201","10.3389/fpls.2017.01555",TRUE,TRUE
"10.1101/028290","10.1080/15384047.2016.1139236",TRUE,FALSE
"10.1101/122150","10.1038/ncomms15518",TRUE,TRUE
"10.1101/090126","10.1038/srep46487",TRUE,TRUE
"10.1101/029157","10.1088/1478-3975/12/6/066012",FALSE,FALSE
"10.1101/093393","10.1186/s13059-017-1165-7",TRUE,TRUE
"10.1101/063867","10.1371/journal.pcbi.1005374",TRUE,TRUE
"10.1101/072660","10.1111/psyp.12798",FALSE,FALSE
"10.1101/024893","10.1016/j.cpb.2016.10.003",TRUE,TRUE
"10.1101/013649","10.1101/gr.183749.114",TRUE,FALSE
"10.1101/013110","10.1038/nmeth.3339",TRUE,FALSE
"10.1101/013276","10.1016/j.celrep.2015.03.009",TRUE,TRUE
"10.1101/028100","10.1093/nar/gkw333",TRUE,TRUE
"10.1101/127035","10.1128/msphere.00169-17",TRUE,TRUE
"10.1101/022525","10.1371/journal.pcbi.1004817",TRUE,TRUE
"10.1101/027185","10.1007/s12687-016-0266-4",TRUE,FALSE
"10.1101/194027","10.1111/1758-2229.12601",TRUE,FALSE
"10.1101/169755","10.1186/s13058-017-0919-1",TRUE,TRUE
"10.1101/136531","10.1371/journal.pcbi.1005874",TRUE,TRUE
"10.1101/057091","10.1242/dev.155549",TRUE,FALSE
"10.1101/151878","10.1088/1361-6463/aa8e2b",FALSE,FALSE
"10.1101/141929","10.1534/genetics.117.300151",TRUE,FALSE
"10.1101/019505","10.1371/journal.pone.0149475",TRUE,TRUE
"10.1101/089805","10.1007/s11538-017-0332-z",FALSE,FALSE
"10.1101/088591","10.1104/pp.17.00415",TRUE,FALSE
"10.1101/096412","10.1371/journal.pcbi.1005595",TRUE,TRUE
"10.1101/088120","10.3390/mi8070207",TRUE,TRUE
"10.1101/140046","10.1128/mbio.00570-17",TRUE,TRUE
"10.1101/130336","10.1186/s13059-017-1269-0",TRUE,TRUE
"10.1101/111039","10.1016/j.ajhg.2017.04.015",TRUE,FALSE
"10.1101/056648","10.1186/s12879-017-2394-9",TRUE,TRUE
"10.1101/047472","10.1242/bio.019018",TRUE,TRUE
"10.1101/063172","10.1007/s00439-016-1742-y",TRUE,FALSE
"10.1101/126151","10.1091/mbc.e17-06-0356",TRUE,FALSE
"10.1101/142505","10.1128/msphere.00248-17",TRUE,TRUE
"10.1101/009746","10.1098/rsif.2014.1067",TRUE,FALSE
"10.1101/043679","10.1016/j.bbapap.2016.08.001",FALSE,FALSE
"10.1101/052019","10.1073/pnas.1607179113",TRUE,FALSE
"10.1101/168435","10.1371/journal.pone.0187926",TRUE,TRUE
"10.1101/143347","10.7554/elife.28899",TRUE,TRUE
"10.1101/113571","10.7717/peerj.3903",TRUE,TRUE
"10.1101/110684","10.1016/j.neuron.2017.08.033",TRUE,FALSE
"10.1101/024000","10.1093/molbev/msv234",TRUE,FALSE
"10.1101/022194","10.1101/gr.192971.115",TRUE,FALSE
"10.1101/102590","10.1073/pnas.1701652114",TRUE,FALSE
"10.1101/071571","10.1099/jgv.0.000849",TRUE,FALSE
"10.1101/083766","10.1038/s41562-017-0107",TRUE,FALSE
"10.1101/084129","10.1093/bioinformatics/btx055",TRUE,FALSE
"10.1101/117622","10.1080/1747423x.2017.1331271",FALSE,FALSE
"10.1101/056085","10.1093/sysbio/syw089",TRUE,FALSE
"10.1101/102699","10.1016/j.nicl.2017.03.016",TRUE,TRUE
"10.1101/012138","10.1111/ecog.01531",FALSE,FALSE
"10.1101/017186","10.1534/g3.115.020552",TRUE,TRUE
"10.1101/020164","10.1038/ng.3367",TRUE,FALSE
"10.1101/076414","10.1371/journal.pgen.1006609",TRUE,TRUE
"10.1101/048942","10.1093/bioinformatics/btw493",TRUE,FALSE
"10.1101/010082","10.1088/1478-3975/12/4/045001",TRUE,FALSE
"10.1101/052472","10.1002/ece3.2532",TRUE,TRUE
"10.1101/098202","10.1128/msphere.00059-17",TRUE,TRUE
"10.1101/139626","10.1093/bioinformatics/btx564",TRUE,FALSE
"10.1101/005934","10.1039/c4ra10326b",TRUE,FALSE
"10.1101/030718","10.1038/srep31164",TRUE,TRUE
"10.1101/049932","10.1007/s12561-016-9154-z",TRUE,FALSE
"10.1101/056275","10.1038/ncomms12477",TRUE,TRUE
"10.1101/012526","10.1371/journal.pone.0155740",TRUE,TRUE
"10.1101/042358","10.1371/journal.pntd.0004658",TRUE,TRUE
"10.1101/124420","10.1016/j.str.2017.11.013",TRUE,FALSE
"10.1101/093807","10.1038/s41598-017-17143-1",TRUE,TRUE
"10.1101/180596","10.1016/j.neuroimage.2017.11.043",TRUE,FALSE
"10.1101/063362","10.1007/s00285-017-1167-9",TRUE,FALSE
"10.1101/081745","10.1038/s41598-017-05084-8",TRUE,TRUE
"10.1101/081976","10.1016/j.neuroimage.2017.06.006",FALSE,FALSE
"10.1101/049411","10.1534/genetics.116.190660",TRUE,FALSE
"10.1101/085456","10.1111/2041-210x.12800",FALSE,FALSE
"10.1101/116517","10.1073/pnas.1701536114",TRUE,FALSE
"10.1101/096024","10.1002/pd.5036",TRUE,FALSE
"10.1101/078592","10.1016/j.cub.2017.04.016",TRUE,FALSE
"10.1101/098863","10.1371/journal.pone.0175813",TRUE,TRUE
"10.1101/075432","10.1007/s11192-017-2364-4",TRUE,FALSE
"10.1101/103788","10.1186/s13229-017-0129-9",TRUE,TRUE
"10.1101/083949","10.1101/gad.290155.116",TRUE,FALSE
"10.1101/059758","10.7554/elife.20552",TRUE,TRUE
"10.1101/110064","10.1371/journal.pgen.1006670",TRUE,TRUE
"10.1101/023184","10.1371/journal.pcbi.1004679",TRUE,TRUE
"10.1101/074542","10.1016/j.aquatox.2017.01.003",FALSE,FALSE
"10.1101/011353","10.1038/nmeth.3329",TRUE,FALSE
"10.1101/058008","10.1534/genetics.116.192492",TRUE,FALSE
"10.1101/223008","10.1104/pp.17.01374",TRUE,FALSE
"10.1101/007864","10.1534/g3.114.013979",TRUE,TRUE
"10.1101/024182","10.1101/gr.203711.115",TRUE,FALSE
"10.1101/031104","10.4238/gmr.15038391",TRUE,FALSE
"10.1101/080135","10.1038/s41467-017-02159-y",TRUE,TRUE
"10.1101/127316","10.1038/s41559-017-0397-y",FALSE,FALSE
"10.1101/108662","10.3835/plantgenome2017.03.0015",TRUE,TRUE
"10.1101/196345","10.1103/physrevlett.119.188103",TRUE,FALSE
"10.1101/156190","10.1016/j.celrep.2017.10.095",TRUE,TRUE
"10.1101/113365","10.1128/msphere.00363-17",TRUE,TRUE
"10.1101/118125","10.1128/jb.00204-17",TRUE,FALSE
"10.1101/130807","10.3389/fgene.2017.00136",TRUE,TRUE
"10.1101/016832","10.1111/evo.12917",FALSE,FALSE
"10.1101/020743","10.1007/s12080-015-0290-8",FALSE,FALSE
"10.1101/022863","10.1111/nph.13897",TRUE,FALSE
"10.1101/143396","10.1007/s10910-017-0791-3",FALSE,FALSE
"10.1101/076158","10.1038/nn.4592",TRUE,FALSE
"10.1101/111237","10.1105/tpc.17.00154",TRUE,FALSE
"10.1101/114884","10.1142/s0219720017500172",FALSE,FALSE
"10.1101/076554","10.1371/journal.pone.0176585",TRUE,TRUE
"10.1101/052993","10.1534/genetics.116.191478",TRUE,FALSE
"10.1101/094763","10.1534/g3.116.038497",TRUE,TRUE
"10.1101/013342","10.1093/nar/gkv636",TRUE,TRUE
"10.1101/031872","10.1186/s12862-017-0876-4",TRUE,TRUE
"10.1101/002691","10.1016/j.biopsych.2015.02.010",TRUE,FALSE
"10.1101/011841","10.1534/genetics.115.176834",TRUE,FALSE
"10.1101/043026","10.1093/molbev/msw100",TRUE,FALSE
"10.1101/057166","10.1016/j.devcel.2016.06.012",TRUE,FALSE
"10.1101/005587","10.1186/s12859-015-0466-7",TRUE,TRUE
"10.1101/143008","10.1152/jn.00664.2017",TRUE,FALSE
"10.1101/152660","10.1073/pnas.1711114115",TRUE,FALSE
"10.1101/137497","10.1534/genetics.117.300499",TRUE,FALSE
"10.1101/184424","10.1111/tpj.13806",TRUE,FALSE
"10.1101/003228","10.1111/1365-2664.12302",TRUE,FALSE
"10.1101/003053","10.1073/pnas.1404341111",TRUE,FALSE
"10.1101/000430","10.1021/sb400157z",TRUE,FALSE
"10.1101/047670","10.1371/journal.ppat.1005846",TRUE,TRUE
"10.1101/019166","10.1126/science.aad8411",TRUE,FALSE
"10.1101/031849","10.1007/s10886-016-0715-x",FALSE,FALSE
"10.1101/205211","10.1016/j.cub.2017.11.037",TRUE,FALSE
"10.1101/123950","10.1523/jneurosci.0963-17.2017",TRUE,FALSE
"10.1101/109124","10.1002/ajmg.a.38537",FALSE,FALSE
"10.1101/155994","10.7554/elife.29834",TRUE,TRUE
