"PREPRINT_DOI","ARTICLE_DOI","HAS_ALTMETRIC","ALT_SCORE","ALT_TWEETS","ALT_FEEDS","ALT_MSM","ALT_POLICIES","ALT_WIKIPEDIA","ALT_MENDELEY"
"10.1101/091306","10.1021/acssynbio.6b00361",TRUE,10.95,22,0,0,0,0,134
"10.1101/069484","10.7717/peerj.3558",TRUE,54.55,104,0,0,0,0,108
"10.1101/077388","10.1007/s11538-017-0267-4",TRUE,0.25,1,0,0,0,0,8
"10.1101/016063","10.1093/bioinformatics/btv478",TRUE,11.85,7,0,1,0,0,55
"10.1101/020917","10.1016/j.jsb.2015.08.008",TRUE,3.25,1,0,0,0,0,393
"10.1101/072413","10.7554/elife.21887",TRUE,115.53,69,1,9,0,0,254
"10.1101/023366","10.1038/ncomms14370",TRUE,11.6,22,0,0,0,0,154
"10.1101/085571","10.1371/journal.pgen.1006538",TRUE,5.75,11,0,0,0,0,44
"10.1101/084194","10.1016/j.neuroimage.2017.01.001",TRUE,17.35,16,0,1,0,0,85
"10.1101/066340","10.1186/s13072-016-0108-y",TRUE,5.6,13,0,0,0,0,62
"10.1101/069450","10.1016/j.celrep.2016.11.028",TRUE,8.95,16,0,0,0,0,77
"10.1101/063313","10.1098/rsos.160740",TRUE,6.2,12,0,0,0,0,27
"10.1101/052381","10.3389/fgene.2016.00217",TRUE,0.5,1,0,0,0,0,14
"10.1101/015925","10.1016/j.ejca.2016.07.024",TRUE,66.6,28,0,7,0,0,31
"10.1101/036657","10.1016/j.ajhg.2016.05.001",TRUE,5.1,11,0,0,0,0,101
"10.1101/086629","10.1093/sysbio/syx065",TRUE,11.85,25,0,0,0,0,33
"10.1101/178392","10.1093/nar/gkx973",TRUE,15.3,28,0,0,0,0,37
"10.1101/054056","10.1371/journal.pcbi.1004987",TRUE,12.5,10,0,1,0,0,31
"10.1101/016469","10.1534/genetics.115.183814",TRUE,2.5,5,0,0,0,0,41
"10.1101/177642","10.1038/nmeth.4435",TRUE,548.696,89,1,64,0,0,275
"10.1101/149450","10.1016/j.neuroscience.2017.11.018",TRUE,5.1,11,0,0,0,0,9
"10.1101/186155","10.1038/s41467-017-02222-8",TRUE,102.33,43,1,10,1,0,61
"10.1101/129767","10.1038/s41598-017-18001-w",TRUE,2,6,0,0,0,0,43
"10.1101/162727","10.1002/ece3.3564",TRUE,2.75,5,0,0,0,0,18
"10.1101/080853","10.1242/dev.154971",TRUE,91.434,21,2,9,0,0,29
"10.1101/019521","10.1111/cmi.12530",TRUE,6.5,12,0,0,0,0,104
"10.1101/027888","10.1038/srep21300",TRUE,4.85,7,0,0,0,0,113
"10.1101/125989","10.1242/dev.153239",TRUE,21.134,18,2,0,0,0,82
"10.1101/165654","10.3390/ijms18081709",TRUE,8.846,6,1,0,0,0,21
"10.1101/016493","10.1111/mec.13698",TRUE,4.75,9,0,0,0,0,48
"10.1101/043315","10.1128/msystems.00101-16",TRUE,96.49,102,2,4,0,0,177
"10.1101/015859","10.1016/j.ajhg.2015.09.001",TRUE,49.122,41,1,2,0,1,643
"10.1101/077560","10.1126/science.aak9973",TRUE,191.898,189,4,8,0,0,345
"10.1101/068353","10.1016/j.neuropsychologia.2017.01.029",TRUE,11.9,23,0,0,0,0,48
"10.1101/064519","10.7554/elife.19669",TRUE,4.35,9,0,0,0,0,24
"10.1101/079434","10.1051/mmnp/201611504",FALSE,0,0,0,0,0,0,0
"10.1101/051177","10.1111/bjh.14413",TRUE,2.75,6,0,0,0,0,29
"10.1101/070128","10.1017/thg.2016.82",TRUE,16.65,29,0,0,0,0,12
"10.1101/063883","10.1093/hmg/ddx424",TRUE,13.1,27,0,0,0,0,42
"10.1101/179788","10.1091/mbc.e17-08-0511",TRUE,0.75,2,0,0,0,0,14
"10.1101/094284","10.1093/bioinformatics/btx221",TRUE,0.25,1,0,0,0,0,8
"10.1101/199034","10.7554/elife.32481",TRUE,11,24,0,0,0,0,52
"10.1101/092593","10.1098/rsif.2017.0620",TRUE,2.25,5,0,0,0,0,24
"10.1101/005470","10.7717/peerj.588",TRUE,5.6,11,0,0,0,0,17
"10.1101/026344","10.1534/genetics.115.183152",TRUE,6.35,12,0,0,0,0,92
"10.1101/154930","10.1523/eneuro.0220-17.2017",TRUE,5.85,12,0,0,0,0,15
"10.1101/117663","10.1186/s12864-017-4286-1",TRUE,2.85,5,0,0,0,0,17
"10.1101/043802","10.1371/journal.pcbi.1005851",TRUE,43.796,74,1,0,0,0,58
"10.1101/087619","10.7554/elife.26726",TRUE,66.31,97,2,0,0,0,150
"10.1101/134791","10.1371/journal.pcbi.1005814",TRUE,27.6,54,0,0,0,0,62
"10.1101/164491","10.1371/journal.pntd.0005842",TRUE,59.482,81,1,0,0,0,52
"10.1101/094094","10.3389/fmicb.2017.01964",FALSE,0,0,0,0,0,0,0
"10.1101/184309","10.1111/psyp.13014",TRUE,0.25,1,0,0,0,0,29
"10.1101/036368","10.1534/g3.116.027060",TRUE,9.7,17,0,0,0,0,62
"10.1101/020719","10.1038/ncomms11307",TRUE,63.108,59,2,4,0,0,309
"10.1101/128363","10.1103/physreve.96.022412",TRUE,2.5,7,0,0,0,0,13
"10.1101/087932","10.1093/bioinformatics/btx166",TRUE,0.5,2,0,0,0,0,10
"10.1101/132860","10.1038/s41598-017-09407-7",TRUE,3.1,5,0,0,0,0,11
"10.1101/096388","10.1038/nmeth.4309",TRUE,63.75,120,0,0,0,0,144
"10.1101/092445","10.1016/j.ajhg.2017.06.010",TRUE,85.9,150,0,0,0,1,128
"10.1101/071415","10.1099/mgen.0.000102",TRUE,18.75,35,0,0,0,0,97
"10.1101/097667","10.7717/peerj.3421",TRUE,1,3,0,0,0,0,3
"10.1101/087486","10.1016/j.cels.2017.05.001",TRUE,13,22,0,0,0,0,96
"10.1101/091256","10.7554/elife.23687",TRUE,8.25,13,0,0,0,0,27
"10.1101/103705","10.3389/fmicb.2017.00452",TRUE,5.55,11,0,0,0,0,12
"10.1101/021071","10.1016/j.neuron.2015.10.022",TRUE,22.3,44,0,0,0,0,157
"10.1101/009803","10.1086/682948",TRUE,12.35,27,0,0,0,0,114
"10.1101/021766","10.1016/j.bpj.2015.08.019",TRUE,1,2,0,0,0,0,20
"10.1101/064618","10.1111/jeb.13000",TRUE,11.95,23,0,0,0,0,57
"10.1101/030239","10.1534/g3.116.033514",TRUE,10.18,5,1,0,0,0,27
"10.1101/010504","10.1093/bioinformatics/btv013",TRUE,12.25,18,0,0,0,1,65
"10.1101/014407","10.1371/journal.pone.0124952",TRUE,1.25,2,0,0,0,0,29
"10.1101/087031","10.1152/jn.00398.2017",TRUE,0.25,0,0,0,0,0,8
"10.1101/142323","10.1093/molbev/msx302",TRUE,83.95,152,0,0,0,0,192
"10.1101/193003","10.1111/apa.14181",TRUE,0.5,2,0,0,0,0,4
"10.1101/004234","10.1534/genetics.114.168948",TRUE,118.784,28,5,10,0,0,77
"10.1101/005868","10.1101/cshperspect.a016030",TRUE,2.6,4,0,0,0,0,58
"10.1101/014167","10.1002/pro.2483",TRUE,1.5,2,0,0,0,0,22
"10.1101/101717","10.12688/wellcomeopenres.11896.1",TRUE,6.05,10,0,0,0,0,25
"10.1101/146183","10.3201/eid2401.171393",TRUE,26.042,30,1,0,0,0,21
"10.1101/053033","10.1093/gigascience/gix083",TRUE,42.9,66,0,0,0,0,151
"10.1101/026716","10.1111/rec.12354",TRUE,2.85,4,0,0,0,0,56
"10.1101/122895","10.1371/journal.pgen.1006958",TRUE,2,5,0,0,0,0,68
"10.1101/082669","10.1523/jneurosci.3414-16.2017",TRUE,10,16,0,0,0,0,121
"10.1101/104786","10.1371/journal.pgen.1006916",TRUE,29.63,30,1,1,0,0,77
"10.1101/104927","10.1242/dev.150136",TRUE,1.75,4,0,0,0,0,20
"10.1101/073171","10.1534/genetics.116.195594",TRUE,5.95,10,0,0,0,0,46
"10.1101/154500","10.1016/j.ydbio.2017.06.030",TRUE,2,5,0,0,0,0,15
"10.1101/022723","10.1038/ncomms10408",TRUE,361.048,196,6,21,0,2,204
"10.1101/020347","10.1371/journal.pone.0136487",TRUE,44.114,27,3,1,0,1,168
"10.1101/026971","10.1186/s13059-015-0784-0",TRUE,25.076,34,1,0,0,0,220
"10.1101/016725","10.1038/srep12866",TRUE,2,5,0,0,0,0,52
"10.1101/069203","10.1016/j.jtbi.2017.02.007",FALSE,0,0,0,0,0,0,0
"10.1101/012591","10.1038/nmeth.3317",TRUE,55.966,55,2,0,0,1,2281
"10.1101/051870","10.1098/rstb.2016.0049",TRUE,45,64,0,1,0,0,435
"10.1101/038745","10.1093/molbev/msw137",TRUE,51.05,26,0,5,0,0,90
"10.1101/055194","10.1038/nn.4406",TRUE,42.368,59,1,1,0,0,417
"10.1101/211672","10.1083/jcb.201707161",TRUE,9.85,23,0,0,0,0,27
"10.1101/014837","10.1093/molbev/msv194",TRUE,20.5,19,0,1,0,0,49
"10.1101/041061","10.1534/g3.116.028472",TRUE,11.33,4,1,0,0,1,59
"10.1101/156422","10.1038/s41598-017-14330-y",TRUE,3.35,7,0,0,0,0,80
"10.1101/166231","10.1038/s41559-017-0347-8",TRUE,213.498,117,7,14,0,0,85
"10.1101/133140","10.1128/iai.00378-17",TRUE,5.55,11,0,0,0,0,24
"10.1101/157727","10.1126/science.aan5706",TRUE,266.974,180,5,18,0,0,162
"10.1101/139782","10.1016/j.cell.2017.09.026",TRUE,120.4,118,0,7,0,0,744
"10.1101/036269","10.1038/s41598-017-07036-8",TRUE,3.1,6,0,0,0,0,17
"10.1101/057463","10.1088/1478-3975/aa609a",TRUE,0.25,1,0,0,0,0,18
"10.1101/073270","10.1111/aor.12925",TRUE,1,1,0,0,0,0,28
"10.1101/088286","10.1158/2326-6066.cir-16-0019",TRUE,10.45,20,0,0,0,0,83
"10.1101/055806","10.1021/acs.jproteome.6b00485",TRUE,1.25,5,0,0,0,0,17
"10.1101/065235","10.7554/elife.19887",TRUE,2.5,6,0,0,0,0,60
"10.1101/053843","10.1534/genetics.116.193912",TRUE,8.08,4,1,0,0,0,11
"10.1101/038000","10.1038/ncomms12428",TRUE,0.75,2,0,0,0,0,30
"10.1101/169177","10.1093/bioinformatics/btx740",TRUE,4,10,0,0,0,0,24
"10.1101/123182","10.1038/npp.2017.220",TRUE,9.45,22,0,0,0,0,47
"10.1101/126524","10.1016/j.neuroimage.2017.12.074",TRUE,8.85,19,0,0,0,0,52
"10.1101/140160","10.1242/dev.156786",TRUE,17.7,31,0,0,0,0,30
"10.1101/026740","10.1111/1744-7917.12371",TRUE,0.5,1,0,0,0,0,22
"10.1101/185496","10.1016/j.molcel.2017.09.033",TRUE,22.13,23,1,0,0,1,101
"10.1101/023457","10.1038/hdy.2016.25",TRUE,18.55,17,0,1,0,0,92
"10.1101/014977","10.1093/nar/gkv1089",TRUE,4.7,10,0,0,0,0,49
"10.1101/017103","10.1093/bioinformatics/btv624",TRUE,12,6,0,1,0,0,60
"10.1101/109512","10.1016/j.jbiotec.2017.08.007",TRUE,4.35,10,0,0,0,0,308
"10.1101/114454","10.1523/jneurosci.0649-17.2017",TRUE,8.3,14,0,0,0,0,41
"10.1101/090340","10.1242/dev.147637",TRUE,1.5,3,0,0,0,0,12
"10.1101/133298","10.1073/pnas.1706905114",FALSE,0,0,0,0,0,0,0
"10.1101/062554","10.1002/gepi.22056",TRUE,2,5,0,0,0,0,33
"10.1101/091876","10.1534/genetics.116.198895",TRUE,27.85,32,1,0,0,0,64
"10.1101/117937","10.1111/nph.14624",TRUE,12.9,23,0,0,0,0,36
"10.1101/045955","10.1038/s41598-017-01984-x",TRUE,0.75,3,0,0,0,0,23
"10.1101/102632","10.1534/genetics.116.196451",TRUE,19.73,24,1,0,0,0,75
"10.1101/124842","10.1016/j.jtbi.2017.04.017",FALSE,0,0,0,0,0,0,0
"10.1101/066522","10.7554/elife.24119",TRUE,51.076,40,2,2,0,0,40
"10.1101/075028","10.1073/pnas.1615536114",TRUE,41.5,2,0,5,0,0,62
"10.1101/074385","10.1016/j.ajhg.2017.01.017",TRUE,23.7,43,0,0,0,0,68
"10.1101/029322","10.7717/peerj.2771",TRUE,1,1,0,0,0,0,12
"10.1101/056200","10.1186/s12859-016-1357-2",TRUE,22.308,29,1,0,0,0,80
"10.1101/009969","10.1016/j.fsigen.2015.05.005",TRUE,0.25,1,0,0,0,0,19
"10.1101/006577","10.1073/pnas.1419956112",TRUE,6.8,13,0,0,0,0,92
"10.1101/013227","10.1038/ng.3710",TRUE,128.8,171,1,4,0,0,140
"10.1101/051946","10.1016/j.bpj.2016.05.034",TRUE,0.25,1,0,0,0,0,44
